UT,N_ION,VX_ION,VY_ION,VZ,TX_ION,TY_ION,TZ_ION,VT_ION,TT_ION
2009-09-15T16:38:52.375Z,20.802214,-89.194697,-76.860042,-15.874567,185.95497,178.03624,98.450939,118.8072469,275.6242751
2009-09-15T16:38:55.507Z,20.306347,-82.894768,-65.268251,-3.2403445,181.0335,190.34818,100.0558,105.5556109,281.09913
2009-09-15T16:38:58.639Z,21.474713,-94.075866,-81.597836,-10.863761,199.45316,195.86914,104.77575,125.0059867,298.5368333
2009-09-15T16:39:01.771Z,21.358414,-88.995205,-89.654528,-14.547312,191.23731,186.92625,99.553742,127.1601557,285.349048
2009-09-15T16:39:04.903Z,21.242109,-99.509241,-85.41319,-15.834502,196.36352,187.48913,100.55902,132.0917618,289.5218858
2009-09-15T16:39:08.035Z,19.549029,-87.793113,-76.030156,-16.82659,185.44353,188.67508,104.08112,117.351393,284.2894092
2009-09-15T16:39:11.167Z,21.914687,-90.612643,-69.391162,-17.336765,180.33612,175.44526,95.598238,115.4398019,269.1489895
2009-09-15T16:39:14.299Z,20.571956,-83.850975,-72.413171,-15.919759,166.97431,167.20666,93.822061,111.9289599,254.2460747
2009-09-15T16:39:17.431Z,22.266113,-95.336799,-83.288108,-20.454418,185.21072,175.40459,96.430043,128.2357103,272.7059482
2009-09-15T16:39:20.563Z,21.155887,-96.670258,-82.639022,-19.322353,182.12557,180.09165,100.10103,128.637864,274.9962579
2009-09-15T16:39:23.695Z,20.454516,-90.471834,-88.092285,-22.816647,183.46717,178.96702,99.409737,128.3199236,274.9030602
2009-09-15T16:39:26.827Z,21.563529,-87.240706,-80.533763,-16.131897,190.0513,184.34845,98.962737,119.8201397,282.6614069
2009-09-15T16:39:29.960Z,22.555689,-97.029771,-77.640672,-12.710962,183.01251,177.92834,102.01046,124.9176487,274.8785312
2009-09-15T16:39:33.092Z,20.160881,-97.958016,-78.849379,-17.816955,168.28415,179.50756,102.25143,127.0056745,266.4542628
2009-09-15T16:39:36.224Z,18.291747,-99.791814,-79.984647,-22.846123,182.88815,177.58978,113.38645,129.9149538,279.003033
2009-09-15T16:39:39.356Z,22.261897,-86.232478,-61.544031,-3.5418353,198.50617,183.51065,111.56482,106.0011916,292.4509656
2009-09-15T16:39:42.488Z,21.99854,-90.82057,-76.527076,-12.09474,180.61134,186.46456,100.08728,119.3777703,278.2210486
2009-09-15T16:39:45.620Z,21.063726,-95.193944,-75.176544,-16.034833,174.9299,176.60776,103.60919,122.3540584,269.3058393
2009-09-15T16:39:48.752Z,20.537671,-94.64017,-69.97992,-15.169117,171.95895,181.36966,107.49377,118.6762533,272.0656991
2009-09-15T16:39:51.884Z,21.792405,-92.234428,-74.250291,-19.347806,193.91684,177.65225,100.89526,119.9776355,281.6805216
2009-09-15T16:39:55.016Z,22.609189,-90.830793,-64.094768,-10.095868,188.37274,182.26525,102.68637,111.6257085,281.5127015
2009-09-15T16:39:58.148Z,22.024755,-85.530529,-64.057161,-10.391372,183.15326,189.54227,101.88032,107.3628049,282.5791719
2009-09-15T16:40:01.280Z,23.979917,-85.706571,-76.001489,-12.671436,199.145,189.78,98.284625,115.2493294,292.1216304
2009-09-15T16:40:04.413Z,21.177064,-88.078842,-90.10702,-20.034028,177.8887,189.57211,101.25032,127.5873024,278.9867412
2009-09-15T16:40:07.545Z,23.365653,-92.700534,-74.18515,-17.129987,186.70912,184.54871,97.43561,119.9594179,280.0218205
2009-09-15T16:40:10.677Z,22.518569,-106.08809,-85.525354,-17.207656,164.84065,169.73156,99.249724,137.3512739,256.5769866
2009-09-15T16:40:13.809Z,20.445664,-90.398566,-61.431888,-11.262414,174.82752,169.51467,105.38322,109.875473,265.3403628
2009-09-15T16:40:16.941Z,24.122605,-111.06843,-58.105972,-7.950029,181.53389,175.53251,105.7369,125.6013658,273.7635975
2009-09-15T16:40:20.073Z,22.195697,-100.76571,-62.955409,-10.372751,180.76993,181.091,103.36953,119.2673711,275.965537
2009-09-15T16:40:23.205Z,20.619114,-85.229142,-66.962497,-13.208554,183.13181,177.67962,106.76156,109.1899654,276.5959831
2009-09-15T16:40:26.337Z,20.326716,-93.161596,-76.106318,-14.766412,175.42936,179.04601,108.40322,121.1994288,273.1010658
2009-09-15T16:40:29.469Z,20.267798,-88.950118,-78.276195,-16.030814,173.14165,168.94494,104.41563,119.5670239,263.4825374
2009-09-15T16:40:32.601Z,20.61744,-86.938786,-81.756695,-16.798051,180.8359,183.95735,102.42059,120.5183978,277.5462243
2009-09-15T16:40:35.733Z,21.433971,-80.419371,-68.643336,-10.513693,189.35789,182.56579,103.79377,106.2530967,282.7716833
2009-09-15T16:40:38.865Z,19.828439,-82.706662,-82.710778,-17.057131,184.62148,188.03014,111.50692,118.2049511,286.1367114
2009-09-15T16:40:41.998Z,20.965928,-95.919899,-70.08838,-9.8055389,187.38573,198.51408,106.24983,119.202167,292.9339143
2009-09-15T16:40:45.130Z,21.694843,-91.458884,-86.081189,-14.849371,190.4578,187.51374,107.73738,126.4721407,288.1716838
2009-09-15T16:40:48.262Z,19.418329,-89.521724,-90.433167,-14.23634,172.25663,181.20359,101.89598,128.0428449,269.9812555
2009-09-15T16:40:51.394Z,20.584915,-88.9849,-82.871246,-5.5222983,189.37373,188.15215,98.336682,121.7228476,284.488566
2009-09-15T16:40:54.526Z,22.043205,-102.06068,-92.71108,-5.0189056,197.22785,190.21113,101.02522,137.9743316,292.0362886
2009-09-15T16:40:57.658Z,19.620986,-89.154319,-78.858812,-3.3346116,181.43636,189.62222,103.96456,119.0727696,282.2841986
2009-09-15T16:41:00.790Z,19.912919,-90.905044,-71.959937,0.35940129,188.18963,187.95649,111.59887,115.9400221,288.4393988
2009-09-15T16:41:03.922Z,21.138513,-99.62214,-86.520811,-7.3809339,188.88961,193.72988,111.28135,132.1548323,292.5646767
2009-09-15T16:41:07.054Z,17.987584,-98.95689,-95.547621,-16.253036,185.24739,192.16707,107.28559,138.5134475,287.6716464
2009-09-15T16:41:10.186Z,22.043371,-97.467829,-78.33642,-5.9563857,196.88122,183.85452,104.0823,125.1880622,288.7868149
2009-09-15T16:41:13.318Z,23.29819,-89.0597,-82.787095,-8.2716637,219.18758,192.95639,108.70279,121.8759766,311.5953469
2009-09-15T16:41:16.451Z,22.393884,-87.451109,-74.092316,-3.3605252,193.14178,185.32803,102.56363,114.6676104,286.6522703
2009-09-15T16:41:19.583Z,21.606271,-92.588624,-80.522642,-7.6391338,190.0663,189.94011,105.11933,122.9426921,288.5351232
2009-09-15T16:41:22.715Z,22.831943,-85.555622,-71.932847,-7.0779237,190.23466,191.84173,122.70843,112.0008747,296.7319228
2009-09-15T16:41:25.847Z,22.744603,-83.80817,-63.746306,-13.667789,187.00607,189.32581,124.54384,106.1800798,293.8140579
2009-09-15T16:41:28.979Z,22.073688,-93.54235,-56.837003,-19.264777,186.7761,191.43034,116.73329,111.1384172,291.8176616
2009-09-15T16:41:32.111Z,23.47447,-75.813534,-50.79223,-11.225194,197.41215,185.43993,112.86197,91.94317564,293.4234975
2009-09-15T16:41:35.243Z,22.249145,-92.907295,-61.921803,-18.183127,181.22794,185.72045,111.56691,113.1225055,282.4585407
2009-09-15T16:41:38.375Z,22.832927,-84.570335,-66.299112,-15.523754,189.04775,180.04481,116.18942,108.5757835,285.7536819
2009-09-15T16:41:41.507Z,23.270818,-96.111829,-75.235412,-30.415526,179.3047,187.08604,111.23931,125.7893283,282.0027409
2009-09-15T16:41:44.639Z,25.021818,-75.448664,-45.842554,-4.7512142,191.52162,176.99856,110.11026,88.4116208,283.078241
2009-09-15T16:41:47.771Z,21.89975,-77.406704,-62.097029,-23.408762,172.13672,175.84671,110.39792,101.95984,269.7050547
