,UT,N_ION,VX_ION,VY_ION,VZ,TX_ION,TY_ION,TZ_ION,VT_ION,TT_ION
8969,2009-09-15T18:51:12.212Z,4.8212493,-435.4645,32.951996,-11.052438,87.710332,21.70756,37.080861,436.8493118,97.66939517
8970,2009-09-15T18:51:15.344Z,4.8511956,-440.11742,32.280285,-11.620828,73.594732,21.062912,35.96904,441.4526066,84.57897303
8971,2009-09-15T18:51:18.476Z,4.2505699,-433.10424,28.363706,-1.1725247,77.71152,20.435043,29.738563,434.0335901,85.67994778
8972,2009-09-15T18:51:21.608Z,4.5511151,-433.3603,31.055177,-4.8686746,77.656149,21.004858,33.46618,434.498881,87.13017124
8973,2009-09-15T18:51:24.740Z,4.5212248,-436.14445,30.187917,-5.1181807,69.46671,20.514451,33.562187,437.2178946,79.83036324
8974,2009-09-15T18:51:27.872Z,4.5514177,-437.95623,31.114542,-5.1344465,67.204262,20.504103,34.790941,439.0901236,78.40434074
8975,2009-09-15T18:51:31.004Z,4.4013524,-434.61968,28.907677,-2.0031685,72.798312,19.830623,31.412304,435.5845873,81.7287017
8976,2009-09-15T18:51:34.137Z,4.4916321,-432.68405,28.996129,-2.2638269,81.965344,21.132566,32.277889,433.6604519,90.59119759
8977,2009-09-15T18:51:37.269Z,4.4316904,-431.00819,28.842703,-0.28336895,80.707753,20.158277,29.592606,431.9722696,88.29394009
8978,2009-09-15T18:51:40.401Z,4.4919307,-436.06536,30.808399,-4.2963516,77.206231,21.24538,35.017539,437.1734373,87.39791939
8979,2009-09-15T18:51:43.533Z,4.2817487,-431.40618,28.597289,-0.69051746,79.021356,20.343369,29.402857,432.3535288,86.73381904
8980,2009-09-15T18:51:46.665Z,4.8528101,-438.0869,34.109625,-10.120378,81.414059,22.097442,32.615694,439.529317,90.44517367
8981,2009-09-15T18:51:49.797Z,4.9731691,-433.46889,32.447884,-11.15841,92.792747,21.689719,33.802858,434.8248543,101.111676
8982,2009-09-15T18:51:52.929Z,4.8230823,-436.53985,34.232918,-7.6015377,74.790642,22.184281,32.208527,437.9460203,84.39888427
8983,2009-09-15T18:51:56.061Z,4.8833456,-434.36136,33.382044,-8.2731998,83.124591,21.582107,33.371394,435.7207796,92.1365015
8984,2009-09-15T18:51:59.193Z,4.8534558,-437.58026,33.625002,-8.5438557,70.514912,22.488115,33.176061,438.9534396,81.10930375
8985,2009-09-15T18:52:02.325Z,4.823564,-434.73468,34.215747,-8.8183689,73.535883,21.491806,32.734657,436.1682278,83.31255357
8986,2009-09-15T18:52:05.457Z,4.8838327,-436.33937,32.544645,-8.8650872,80.16536,21.116951,31.493162,437.6411652,88.68049287
8987,2009-09-15T18:52:08.589Z,4.8238845,-437.23214,33.166522,-8.1721942,74.398253,21.287903,30.215458,438.5644162,83.07375498
8988,2009-09-15T18:52:11.722Z,4.6737633,-439.12516,33.761337,-8.7725972,66.216718,20.952823,30.998031,440.5084477,76.05624537
8989,2009-09-15T18:52:14.854Z,4.7640909,-435.22241,31.459752,-6.1922918,73.864149,21.239493,31.547912,436.4018866,83.08007777
8990,2009-09-15T18:52:17.986Z,4.6740744,-433.49763,31.032098,-6.2061075,78.206803,21.000308,29.907346,434.6512419,86.3236139
8991,2009-09-15T18:52:21.118Z,4.8545855,-435.10353,32.207728,-6.7490582,80.000501,21.101541,29.198195,436.3461577,87.73761898
8992,2009-09-15T18:52:24.250Z,4.5541435,-433.69115,31.735555,-2.9720157,85.015251,21.075673,29.463008,434.860888,92.41128576
8993,2009-09-15T18:52:27.382Z,4.6144178,-437.80482,32.578506,-4.2909244,71.084745,20.127478,28.851184,439.0362531,79.31296969
8994,2009-09-15T18:52:30.514Z,4.7949455,-433.8268,33.193814,-9.0029953,77.413715,20.456746,30.726664,435.1879773,85.76415106
8995,2009-09-15T18:52:33.646Z,4.7349783,-436.12041,35.088219,-8.7424417,84.904309,21.73866,31.463231,437.6169848,93.11952497
8996,2009-09-15T18:52:36.778Z,4.8253284,-441.62319,33.832886,-8.4017902,68.825291,21.156345,29.977502,442.9969483,77.99462957
8997,2009-09-15T18:52:39.910Z,4.8555543,-437.39705,34.124324,-6.9177087,85.924596,22.168376,29.393891,438.780701,93.47980488
8998,2009-09-15T18:52:43.042Z,4.8557159,-442.02305,34.703693,-5.9342763,81.170997,22.961586,29.995035,443.4229794,89.53025919
8999,2009-09-15T18:52:46.174Z,4.8558774,-441.05247,34.757713,-7.3546442,85.7128,23.249599,29.96348,442.4810399,93.72853392
9000,2009-09-15T18:52:49.307Z,4.7959017,-440.39952,33.456488,-9.3136648,86.934056,23.486533,30.306027,441.7667011,95.01369689
9001,2009-09-15T18:52:52.439Z,4.9764774,-442.48969,34.185019,-10.052323,72.499103,23.459694,29.350458,443.9220545,81.65737299
9002,2009-09-15T18:52:55.571Z,4.8563615,-443.39489,35.030541,-8.3510923,77.695341,22.781397,29.088801,444.8549292,86.0332285
9003,2009-09-15T18:52:58.703Z,4.9159536,-441.47876,34.589104,-10.066904,79.533507,23.165712,29.691926,442.9460963,87.9990876
9004,2009-09-15T18:53:01.835Z,4.8252141,-439.6698,33.976119,-9.1178216,84.852545,22.294139,28.607768,441.0748739,92.27885682
9005,2009-09-15T18:53:04.967Z,4.7044344,-439.23575,33.682237,-8.6145879,85.852392,24.252321,30.217257,440.6095191,94.19071561
9006,2009-09-15T18:53:08.099Z,4.8842509,-440.41594,34.688002,-8.5267525,79.077202,23.975645,30.364371,441.8621541,88.03425728
9007,2009-09-15T18:53:11.231Z,4.6733306,-440.72109,34.443654,-9.350663,82.595032,23.126756,30.724543,442.1638603,91.10863678
9008,2009-09-15T18:53:14.363Z,4.7028591,-437.42039,33.356824,-10.708958,93.925265,23.432361,32.217725,438.8210992,102.0245694
9009,2009-09-15T18:53:17.495Z,4.5520997,-441.24745,34.027356,-9.452319,74.62768,22.380222,33.121145,442.6584681,84.65917083
9010,2009-09-15T18:53:20.627Z,4.5515914,-440.20832,32.120746,-12.118347,70.391656,21.909337,34.220185,441.5449713,81.27745901
9011,2009-09-15T18:53:23.759Z,4.6712436,-440.30052,33.607487,-10.574112,71.468372,24.030266,35.752328,441.7078479,83.4470541
9012,2009-09-15T18:53:26.892Z,4.7007587,-436.63615,36.23033,-9.562801,84.125606,23.406275,37.290646,438.2410426,94.95032161
9013,2009-09-15T18:53:30.024Z,4.6401667,-435.85212,35.689425,-11.190178,83.785845,23.655228,36.841669,437.4540269,94.53542304
9014,2009-09-15T18:53:33.156Z,4.6396483,-440.8689,35.810844,-11.079741,70.353391,24.136148,36.187837,442.4596752,82.7146469
9015,2009-09-15T18:53:36.288Z,4.5790764,-437.48402,33.082936,-9.5285228,73.824477,21.770772,36.357959,438.8365768,85.12297634
9016,2009-09-15T18:53:39.420Z,4.7887284,-437.10326,34.63489,-10.44372,68.43001,21.291117,34.538696,438.5976594,79.55438048
9017,2009-09-15T18:53:42.552Z,4.6981331,-439.21905,34.849423,-11.22176,73.764107,22.714971,36.603338,440.7423103,85.421998
9018,2009-09-15T18:53:45.684Z,4.8476913,-437.84838,34.705265,-7.2209898,77.302612,21.861235,35.357297,439.2810057,87.77098535
9019,2009-09-15T18:53:48.816Z,4.7270962,-440.94023,34.010317,-8.918096,73.825401,22.38481,32.179016,442.3398247,83.58683283
9020,2009-09-15T18:53:51.948Z,4.8466076,-438.626,33.330745,-9.9562324,75.24875,22.844745,37.652949,440.0032193,87.18945647
9021,2009-09-15T18:53:55.080Z,4.9360855,-437.7893,33.026843,-7.943454,67.399984,22.291311,39.896242,439.1051605,81.43322734
9022,2009-09-15T18:53:58.212Z,4.8155205,-439.98982,33.723673,-8.5270448,68.388703,22.673293,35.428786,441.3627061,80.2888024
9023,2009-09-15T18:54:01.344Z,4.8749818,-438.17792,33.316325,-7.887012,79.431471,22.395494,35.142362,439.5134492,89.69895397
9024,2009-09-15T18:54:04.477Z,4.6344643,-441.24157,33.416796,-11.462457,72.847568,23.831278,36.367958,442.6535816,84.83705761
9025,2009-09-15T18:54:07.609Z,4.6639391,-441.47721,32.330663,-10.948839,73.211961,22.851751,36.499327,442.7948462,84.93759255
9026,2009-09-15T18:54:10.741Z,4.8433562,-441.22593,32.235389,-9.6546204,76.201308,21.731601,32.605852,442.5072353,85.68572464
9027,2009-09-15T18:54:13.873Z,4.8728008,-437.68995,33.008621,-9.3329938,85.055984,21.153266,32.666554,439.0320787,93.53654274
9028,2009-09-15T18:54:17.005Z,4.6623738,-440.16733,33.110658,-11.904124,73.91395,23.911967,32.875607,441.5714011,84.35555528
9029,2009-09-15T18:54:20.137Z,4.7517913,-437.32126,32.616298,-8.2601123,77.771681,22.696705,32.264364,438.6136532,87.20415109
9030,2009-09-15T18:54:23.269Z,4.6613303,-436.13243,31.801262,-8.8986864,90.02289,23.249652,36.040692,437.3808448,99.71759384
9031,2009-09-15T18:54:26.401Z,4.2711589,-437.31055,26.968871,-6.9426609,77.780701,19.614302,31.042719,438.196346,86.01284029
9032,2009-09-15T18:54:29.533Z,4.2706808,-433.39866,26.167427,-3.9777848,92.589314,19.680808,30.573854,434.206121,99.4729904
9033,2009-09-15T18:54:32.665Z,4.4200343,-437.61971,27.847281,-7.6767513,79.128137,21.032938,30.525378,438.5720171,87.38103483
9034,2009-09-15T18:54:35.797Z,4.5693543,-435.70125,32.120987,-9.9625403,78.840251,22.976157,34.013413,436.9972417,88.8853263
9035,2009-09-15T18:54:38.930Z,4.539565,-440.38918,29.635743,-8.8812688,71.101014,23.333457,30.108902,441.4745565,80.6619513
9036,2009-09-15T18:54:42.062Z,4.5996692,-438.53349,28.448643,-7.5980254,77.94292,21.432335,29.180471,439.5209632,85.94151296
9037,2009-09-15T18:54:45.194Z,4.5399123,-437.77079,26.313835,-10.00085,83.486288,22.506469,29.339242,438.674936,91.30877588
9038,2009-09-15T18:54:48.326Z,4.6299881,-441.19242,27.135682,-9.1245311,72.013398,22.743642,29.591346,442.1202933,81.11011343
9039,2009-09-15T18:54:51.458Z,4.6901026,-439.13036,29.942643,-5.1216875,73.502123,22.414012,28.890002,440.1798117,82.09495865
9040,2009-09-15T18:54:54.590Z,4.8401313,-436.79573,29.402355,-5.2957954,69.437149,21.126964,30.162128,437.8162328,78.59783861
9041,2009-09-15T18:54:57.722Z,4.7803744,-434.6318,30.746937,-4.7034373,79.45206,21.204258,31.977233,435.7433855,88.23147866
9042,2009-09-15T18:55:00.854Z,4.8105294,-432.11964,32.801638,-3.6664752,85.071514,20.794768,33.011793,433.3783264,93.59147048
9043,2009-09-15T18:55:03.986Z,4.570927,-436.91501,34.514215,-3.5690826,82.398688,22.337328,32.707378,438.2906517,91.42358876
9044,2009-09-15T18:55:07.118Z,4.6010757,-434.85346,32.753452,-4.67017,79.728735,21.418697,31.326145,436.1102278,88.29925892
9045,2009-09-15T18:55:10.250Z,4.6012517,-434.32533,31.212817,-5.917722,76.551989,21.21686,33.189186,435.4856503,86.09230067
9046,2009-09-15T18:55:13.382Z,4.9011949,-431.27299,29.575917,-7.6946337,73.58222,21.905379,32.852557,432.354408,83.50736034
9047,2009-09-15T18:55:16.515Z,4.721515,-432.43373,30.555929,-6.9025384,81.802058,21.675087,31.305254,433.5668814,90.22973466
9048,2009-09-15T18:55:19.647Z,4.8416117,-434.47558,30.666433,-7.3157832,77.954856,22.026655,28.95977,435.6179294,86.02791049
9049,2009-09-15T18:55:22.779Z,4.8118166,-436.58616,29.999551,-8.4677782,82.863268,21.494971,28.786444,437.697557,90.3161908
9050,2009-09-15T18:55:25.911Z,4.6920753,-438.52088,29.362313,-8.421957,76.65278,22.703594,27.905811,439.5834812,84.674885
9051,2009-09-15T18:55:29.043Z,4.6922542,-438.00229,30.506054,-9.5560429,82.77904,22.488322,28.758612,439.1673295,90.47182906
9052,2009-09-15T18:55:32.175Z,4.7823844,-437.00789,32.065378,-7.3208097,83.174849,22.632129,27.393904,438.2438575,90.44719313
9053,2009-09-15T18:55:35.307Z,4.8725214,-434.89087,33.491094,-7.4982441,88.587016,22.873123,27.599807,436.2429895,95.56457767
9054,2009-09-15T18:55:38.439Z,4.7227782,-439.23649,31.0833,-8.9916109,84.675602,22.772626,27.610396,440.4267416,91.92868995
9055,2009-09-15T18:55:41.571Z,4.7229588,-439.26954,31.355752,-9.8612277,81.267312,23.351517,26.854587,440.4976229,88.7177445
9056,2009-09-15T18:55:44.703Z,4.5432102,-443.07966,27.919681,-13.931032,79.503866,23.398937,27.986009,444.176955,87.47337687
9057,2009-09-15T18:55:47.835Z,4.6333513,-437.6219,30.472595,-5.9315707,80.015602,20.261064,27.695106,438.7216543,87.06334576
9058,2009-09-15T18:55:50.967Z,4.6935093,-438.82105,30.950234,-6.4821346,73.510321,20.551323,29.192569,439.9589174,81.72105148
9059,2009-09-15T18:55:54.100Z,4.7236803,-435.99883,29.842891,-7.5049404,90.581035,21.617977,26.725443,437.083404,96.8840035
9060,2009-09-15T18:55:57.232Z,4.6638753,-439.13932,29.504412,-7.8549782,73.194435,21.536463,26.625689,440.1994473,80.80947883
9061,2009-09-15T18:56:00.364Z,4.8140231,-437.17446,30.675451,-8.26511,85.282229,21.77134,27.324604,438.3272793,92.16118387
9062,2009-09-15T18:56:03.496Z,4.754217,-438.65783,30.329686,-8.8585865,80.166649,23.110371,27.820865,439.794334,87.94760593
9063,2009-09-15T18:56:06.628Z,4.6944057,-437.4735,30.434798,-10.364601,83.52335,22.730533,27.608523,438.6533541,90.8573479
9064,2009-09-15T18:56:09.760Z,4.7845771,-439.37503,32.114764,-6.493844,79.17468,22.055131,27.135246,440.5949898,86.5527604
9065,2009-09-15T18:56:12.892Z,4.664766,-437.69716,30.223569,-9.7894913,81.938346,23.50808,27.799285,438.8486096,89.66226975
9066,2009-09-15T18:56:16.024Z,4.6949439,-436.84726,30.109931,-9.4323587,83.160618,22.68186,27.736915,437.9852805,90.55104424
9067,2009-09-15T18:56:19.156Z,4.6650431,-433.18248,29.225056,-7.6218189,86.171691,22.082919,28.284084,434.2341039,93.34455018
9068,2009-09-15T18:56:22.288Z,4.6951434,-436.10419,30.319884,-7.4781854,82.99004,22.246658,27.876085,437.2208631,90.32904653
9069,2009-09-15T18:56:25.420Z,4.6952428,-437.36101,30.43733,-6.8592336,72.77012,22.492217,29.496792,438.4724999,81.67895034
9070,2009-09-15T18:56:28.552Z,4.5753336,-433.29454,30.277359,-7.6460395,92.565962,22.167456,28.172553,434.4183914,99.26502994
9071,2009-09-15T18:56:31.685Z,4.665439,-436.55355,30.82087,-8.1872594,77.524482,22.221331,28.453664,437.7167569,85.51867548
9072,2009-09-15T18:56:34.817Z,4.6655384,-435.52291,29.277926,-8.9818138,88.769714,22.467724,27.654749,436.5982994,95.65378136
9073,2009-09-15T18:56:37.949Z,4.4556085,-437.82347,29.828763,-8.6092148,77.768125,22.795889,29.011684,438.9228458,86.07677753
9074,2009-09-15T18:56:41.081Z,4.6357313,-431.24703,26.526467,-11.768996,86.653707,20.790723,28.2751,432.2223544,93.49117808
9075,2009-09-15T18:56:44.213Z,4.6658354,-438.70621,30.378446,-5.6553742,80.506126,20.665966,26.927213,439.7931013,87.36929251
9076,2009-09-15T18:56:47.345Z,4.5159042,-437.61909,27.622553,-10.792367,90.574712,20.747051,26.786838,438.6227862,96.70446354
9077,2009-09-15T18:56:50.477Z,4.6660331,-435.48665,28.580646,-9.8140991,85.053373,20.720117,27.664251,436.5338385,91.80800777
9078,2009-09-15T18:56:53.609Z,4.7861611,-431.36032,28.007146,-9.0807014,94.089384,21.017018,28.489105,432.3639497,100.5293804
9079,2009-09-15T18:56:56.741Z,4.7562551,-435.56054,29.103009,-10.431461,84.806284,21.190143,29.239896,436.6563689,92.17428863
9080,2009-09-15T18:56:59.873Z,4.6663302,-437.55863,28.092908,-12.40841,74.815,20.886941,27.839989,438.6350816,82.5143231
9081,2009-09-15T18:57:03.005Z,4.6064106,-434.34594,27.483655,-9.6471371,77.723252,20.98097,27.624417,435.3215066,85.11294507
9082,2009-09-15T18:57:06.137Z,4.5764984,-436.86274,27.221493,-9.0448021,77.882527,20.63481,26.971485,437.8034624,84.96437135
9083,2009-09-15T18:57:09.270Z,4.6066063,-437.49535,27.323974,-11.000782,82.033016,21.306884,27.614428,438.4858014,89.14009005
9084,2009-09-15T18:57:12.402Z,4.5766928,-436.25275,27.025644,-10.996724,75.140416,20.735648,26.789324,437.2273725,82.424008
9085,2009-09-15T18:57:15.534Z,4.5767897,-434.94161,26.946608,-10.992414,80.622996,22.164143,28.264231,435.9141624,88.26201603
9086,2009-09-15T18:57:18.666Z,4.6369119,-435.1859,29.251272,-9.2748507,73.204773,21.386502,27.850001,436.2664637,81.19078651
9087,2009-09-15T18:57:21.798Z,4.6370101,-434.4178,27.678,-11.398955,76.903333,21.27194,28.59441,435.4478532,84.76000437
9088,2009-09-15T18:57:24.930Z,4.7271493,-435.64065,27.174537,-11.898777,77.726282,21.142505,28.322922,436.6495303,85.38482501
9089,2009-09-15T18:57:28.062Z,4.6372065,-434.56557,30.311422,-6.1678455,76.131186,20.852438,28.32034,435.6650769,83.86193004
9090,2009-09-15T18:57:31.194Z,4.6072904,-431.15878,26.953657,-10.343813,92.965743,21.608011,28.172901,432.1242734,99.51506349
9091,2009-09-15T18:57:34.326Z,4.7874813,-436.64202,31.266647,-3.6407975,72.82711,20.922741,27.820799,437.7751846,80.71893148
9092,2009-09-15T18:57:37.458Z,4.7275503,-433.17417,27.853481,-8.0274564,81.502496,20.689209,29.508229,434.1429696,89.11473392
9093,2009-09-15T18:57:40.590Z,4.6376004,-437.64154,33.132732,-13.156329,82.857033,21.35244,33.770657,439.091089,91.98734633
9094,2009-09-15T18:57:43.722Z,4.6977336,-438.81295,33.061892,-12.594061,80.8741,20.891944,32.838934,440.2368728,89.7523758
9095,2009-09-15T18:57:46.855Z,4.6377969,-438.7347,33.636874,-13.105063,77.978934,21.918376,32.533985,440.2173542,87.29026025
9096,2009-09-15T18:57:49.987Z,4.6679138,-436.52273,36.407803,-12.27595,81.283634,20.967494,31.46979,438.2103614,89.6493873
9097,2009-09-15T18:57:53.119Z,4.6079744,-439.99792,35.567004,-13.809079,65.455817,20.988073,30.353031,441.6490372,75.14166406
9098,2009-09-15T18:57:56.251Z,4.668112,-437.52703,33.88127,-14.076711,78.332111,22.39097,31.77043,439.0626336,87.44504202
9099,2009-09-15T18:57:59.383Z,4.7579843,-435.33759,33.973822,-11.44811,81.992249,21.148903,32.211084,436.8112831,90.59557896
9100,2009-09-15T18:58:02.515Z,4.7577971,-434.73607,36.206275,-13.342534,82.574343,22.162711,31.918464,436.445149,91.26059514
9101,2009-09-15T18:58:05.647Z,4.66756,-433.27724,31.831467,-11.163282,87.170898,21.699178,29.974664,434.588343,94.7000542
9102,2009-09-15T18:58:08.779Z,4.5473153,-438.76378,34.312531,-11.7124,71.189401,20.588844,33.050048,440.2592245,81.1426952
9103,2009-09-15T18:58:11.911Z,4.6671922,-435.95659,31.907951,-11.742657,79.709275,20.98318,31.930722,437.2804085,88.39362744
9104,2009-09-15T18:58:15.043Z,4.5469569,-439.25495,31.490698,-10.283962,66.458851,22.508935,31.693449,440.5023667,76.99289409
9105,2009-09-15T18:58:18.175Z,4.5767892,-435.21456,31.306292,-8.859254,83.670026,21.476391,33.504335,436.4290132,92.6523021
9106,2009-09-15T18:58:21.307Z,4.6066196,-435.38977,32.653136,-9.0951461,81.542218,21.365237,32.788895,436.7072255,90.44732336
9107,2009-09-15T18:58:24.440Z,4.5164097,-436.07889,32.253684,-11.451906,77.906521,21.796581,31.954154,437.4199865,86.98037086
9108,2009-09-15T18:58:27.572Z,4.5462396,-438.73424,30.924089,-11.299697,67.165472,21.922584,32.583211,439.9678577,77.80402276
9109,2009-09-15T18:58:30.704Z,4.5460607,-437.18002,30.948784,-13.261645,76.723344,21.152797,33.348259,438.4747066,86.29031645
9110,2009-09-15T18:58:33.836Z,4.6358987,-435.13599,31.305978,-10.437503,83.832018,21.265768,31.857968,436.3855354,92.16816292
9111,2009-09-15T18:58:36.968Z,4.7257302,-436.34694,31.769029,-11.610862,81.997128,20.12801,31.91149,437.6559555,90.26078318
9112,2009-09-15T18:58:40.100Z,4.4255091,-438.27563,30.762967,-12.725893,69.593688,20.69649,30.659882,439.5382081,78.81404997
9113,2009-09-15T18:58:43.232Z,4.6053486,-435.03695,31.601596,-12.007946,90.136486,21.779198,31.797197,436.348484,98.03051214
9114,2009-09-15T18:58:46.364Z,4.6051667,-437.14955,31.465996,-11.176694,83.851726,20.682718,31.176712,438.4230337,91.8197917
9115,2009-09-15T18:58:49.496Z,5.1749831,-438.08699,35.844289,-10.419107,71.609827,24.118393,38.130317,439.6744041,84.63796594
9116,2009-09-15T18:58:52.628Z,4.5748049,-440.85966,33.382594,-8.6762095,67.454597,21.205239,38.783564,442.2068679,80.64706848
9117,2009-09-15T18:58:55.760Z,4.6946144,-437.374,33.547157,-8.3969039,79.251368,21.605117,42.366504,438.7390291,92.42554339
9118,2009-09-15T18:58:58.892Z,4.6344369,-442.59055,34.032589,-9.7148377,62.152904,21.630775,37.995341,444.0033673,75.99026148
9119,2009-09-15T18:59:02.025Z,4.6642491,-440.89707,33.928835,-9.5335015,66.305351,22.444722,39.889292,442.3033799,80.56873297
9120,2009-09-15T18:59:05.157Z,4.6940594,-439.05058,34.100622,-9.4228687,69.333446,22.190644,40.382523,440.4736708,83.24842088
9121,2009-09-15T18:59:08.289Z,4.7238669,-439.30006,34.045591,-10.486986,75.834993,22.062642,41.596215,440.7421263,89.2633824
9122,2009-09-15T18:59:11.421Z,4.753672,-437.2762,33.18229,-9.8920293,79.626257,21.214703,41.712887,438.6449495,92.35999875
9123,2009-09-15T18:59:14.553Z,4.6635134,-441.27149,34.409267,-8.2426546,62.941783,21.9165,36.518075,442.6877759,75.9971764
9124,2009-09-15T18:59:17.685Z,4.63334,-443.45245,34.669925,-6.6524181,61.800065,22.173658,36.764458,444.8554077,75.2498805
9125,2009-09-15T18:59:20.817Z,4.7231218,-438.87042,33.192152,-9.1937676,74.993325,22.531788,40.24662,440.2198199,88.04243685
9126,2009-09-15T18:59:23.949Z,4.6329746,-442.5836,34.492887,-9.7988509,71.274618,22.981767,38.926804,444.0338047,84.40100032
9127,2009-09-15T18:59:27.081Z,4.6327921,-442.93568,33.830574,-9.8614076,69.785545,22.47471,38.322755,444.335202,82.72707194
9128,2009-09-15T18:59:30.213Z,4.6625936,-443.86829,33.641858,-8.7873274,62.978256,22.18475,38.781114,445.2280883,77.21656988
9129,2009-09-15T18:59:33.345Z,4.66241,-438.10042,34.447911,-9.4488891,80.21359,22.987984,43.585735,439.5542266,94.14023436
9130,2009-09-15T18:59:36.477Z,4.4823328,-441.69507,35.377508,-11.518565,72.517007,23.25954,41.632992,443.2592698,86.79302119
9131,2009-09-15T18:59:39.610Z,4.842365,-435.82787,31.964814,-10.840191,82.076452,22.691985,40.845175,437.1329218,94.44468475
9132,2009-09-15T18:59:42.742Z,4.7526562,-439.14823,33.736124,-9.5712472,72.590279,21.273063,38.739492,440.5461415,84.98611684
9133,2009-09-15T18:59:45.874Z,4.8128714,-439.99086,33.421942,-11.193979,72.574794,22.015876,39.136479,441.4003718,85.34321009
9134,2009-09-15T18:59:49.006Z,4.7831284,-437.77686,31.746541,-8.5156295,70.337706,21.359295,37.741206,439.0090409,82.63177959
9135,2009-09-15T18:59:52.138Z,4.8133614,-435.62428,31.972036,-9.2809586,75.794867,20.265917,39.540239,436.8945646,87.85783833
9136,2009-09-15T18:59:55.270Z,4.7536241,-437.96663,32.672585,-8.2253913,70.489798,21.658214,37.214601,439.260656,82.6003413
9137,2009-09-15T18:59:58.402Z,4.8438443,-434.37561,32.887473,-8.6086548,86.708932,20.630501,39.27923,435.7038735,97.40079245
9138,2009-09-15T19:00:01.534Z,4.7241136,-437.49112,32.401191,-7.7744811,74.501545,21.165755,36.968876,438.758202,85.82055223
9139,2009-09-15T19:00:04.666Z,4.7243538,-440.25146,32.876,-6.114958,79.448409,20.74125,35.488739,441.5196169,89.45222043
9140,2009-09-15T19:00:07.798Z,4.7845893,-435.85073,31.986753,-8.5843697,82.064614,20.199662,37.663688,437.1071981,92.52664811
9141,2009-09-15T19:00:10.930Z,4.6648367,-436.2837,32.757316,-8.2749301,73.440524,20.444813,38.104831,437.5899714,85.22604701
9142,2009-09-15T19:00:14.062Z,4.7250753,-438.77436,32.029728,-7.9922139,74.98448,21.63407,38.117013,440.014452,86.85396885
9143,2009-09-15T19:00:17.195Z,4.6653115,-439.02582,31.554535,-6.9495032,69.796267,20.927408,37.067431,440.2131926,81.75249069
9144,2009-09-15T19:00:20.327Z,4.7255562,-439.8483,31.678813,-5.5718986,74.175137,21.261277,36.026557,441.0228115,85.1581215
9145,2009-09-15T19:00:23.459Z,4.6657863,-439.30457,31.135058,-6.1971691,77.53858,20.723992,36.488173,440.4501129,88.16519722
9146,2009-09-15T19:00:26.591Z,4.6060102,-441.52931,31.595242,-6.7459832,68.402694,20.531738,36.376576,442.7097234,80.14821329
9147,2009-09-15T19:00:29.723Z,4.6062448,-442.58115,33.161079,-5.3413264,76.163806,21.537021,36.175822,443.8538738,87.02562103
9148,2009-09-15T19:00:32.855Z,4.6664981,-442.09011,31.902778,-6.0336442,78.294635,21.262799,35.555894,443.2807885,88.57978375
9149,2009-09-15T19:00:35.987Z,4.7867804,-441.99964,30.72377,-6.4455962,66.849995,20.17321,34.185682,443.1130527,77.74664679
9150,2009-09-15T19:00:39.119Z,4.7870237,-440.45675,33.347459,-7.1753878,78.691175,22.066994,36.070381,441.775608,89.33266834
9151,2009-09-15T19:00:42.251Z,4.6972248,-443.51683,30.920625,-7.5309245,70.519353,20.392131,34.607364,444.657147,81.15717958
9152,2009-09-15T19:00:45.383Z,4.7574949,-445.67995,30.072278,-9.0042062,70.841154,21.269368,33.632917,446.7841039,81.25286593
9153,2009-09-15T19:00:48.515Z,4.7277199,-442.19991,30.943591,-8.8826477,86.942495,21.153911,27.521094,443.3702377,93.61568246
9154,2009-09-15T19:00:51.647Z,4.878054,-439.37162,36.26791,-4.5503252,73.785727,21.101495,32.219674,440.8894274,83.23289009
9155,2009-09-15T19:00:54.780Z,4.848282,-439.63212,36.020566,-2.7650344,63.570118,21.025192,35.697777,441.1139621,75.87852057
9156,2009-09-15T19:00:57.912Z,4.7884846,-439.6395,36.138522,-5.0078978,65.029438,20.547163,34.097342,441.1507246,76.24724549
9157,2009-09-15T19:01:01.044Z,4.758705,-440.12307,36.331218,-5.3416542,68.761521,21.050069,34.718715,441.6523604,79.85387496
9158,2009-09-15T19:01:04.176Z,4.6988969,-438.65948,35.758247,-5.8592426,72.64576,21.380006,33.812298,440.1535213,82.93239776
9159,2009-09-15T19:01:07.308Z,4.7291625,-438.46385,34.881257,-6.0098742,68.358003,20.8695,32.075565,439.8901777,78.34024811
9160,2009-09-15T19:01:10.440Z,4.7594306,-440.97076,36.186306,-4.844725,69.716725,21.520268,31.753392,442.4795264,79.57274397
9161,2009-09-15T19:01:13.572Z,4.6996139,-438.03422,35.852736,-4.6140503,75.520768,21.127825,31.172695,439.5232486,84.38902951
9162,2009-09-15T19:01:16.704Z,4.6998525,-441.95505,31.514293,-3.817774,71.806845,20.848965,31.827199,443.0936608,81.26421677
9163,2009-09-15T19:01:19.836Z,4.7595875,-438.41842,32.928797,-2.7684827,79.758874,21.467364,34.196687,439.6620079,89.39652734
9164,2009-09-15T19:01:22.968Z,4.8493411,-439.53846,29.674819,-4.9281111,79.162415,21.122072,31.374463,440.5666113,87.73361273
9165,2009-09-15T19:01:26.100Z,4.8490079,-436.93882,33.01173,-3.3325491,89.550399,20.833959,32.555034,438.1967739,97.53541945
9166,2009-09-15T19:01:29.232Z,4.6385154,-440.78526,32.480425,-4.1198997,79.079055,20.904168,30.787269,441.9995441,87.3975807
