UT,B_TOTAL,BX,BY,BZ
2009-09-15T15:06:01.634Z,22.0496,2.26651,-5.228,-21.3006
2009-09-15T15:06:04.766Z,19.8841,4.59524,-0.343633,-19.3428
2009-09-15T15:06:07.898Z,20.3301,2.65538,0.761752,-20.1415
2009-09-15T15:06:11.030Z,19.0804,2.39855,-0.536905,-18.9214
2009-09-15T15:06:14.162Z,23.4389,4.24179,-0.38325,-23.0487
2009-09-15T15:06:17.294Z,18.581,2.62318,0.128994,-18.3944
2009-09-15T15:06:20.426Z,18.3298,0.661982,-0.812838,-18.2998
2009-09-15T15:06:23.559Z,20.7716,1.86332,-3.58011,-20.3757
2009-09-15T15:06:26.691Z,20.8325,1.47534,-4.38205,-20.3129
2009-09-15T15:06:29.823Z,19.6327,1.71708,-2.59288,-19.3849
2009-09-15T15:06:32.955Z,20.3159,2.85933,-2.99733,-19.8891
2009-09-15T15:06:36.087Z,20.813,3.23977,-2.41661,-20.4168
2009-09-15T15:06:39.219Z,26.4799,3.53039,-5.64068,-25.6302
2009-09-15T15:06:42.351Z,22.0174,3.04573,-1.18053,-21.7738
2009-09-15T15:06:45.483Z,16.9952,0.291926,-1.81405,-16.8956
2009-09-15T15:06:48.615Z,20.7534,0.591327,-4.20086,-20.3152
2009-09-15T15:06:51.747Z,18.3003,-0.570438,-3.45866,-17.9614
2009-09-15T15:06:54.879Z,19.4288,-0.272999,-4.44514,-18.9114
2009-09-15T15:06:58.011Z,19.321,0.708899,-4.92336,-18.6697
2009-09-15T15:07:01.144Z,20.2458,2.35917,-6.31779,-19.0896
2009-09-15T15:07:04.276Z,20.8206,5.43835,-3.68187,-19.7576
2009-09-15T15:07:07.408Z,16.7232,2.95929,-0.672462,-16.4455
2009-09-15T15:07:10.540Z,21.1178,3.03571,-2.00647,-20.8019
2009-09-15T15:07:13.672Z,19.8706,-2.29061,-5.58643,-18.9311
2009-09-15T15:07:16.804Z,24.6165,0.692903,-6.65328,-23.6902
2009-09-15T15:07:19.936Z,22.1134,2.64726,-4.37103,-21.5149
2009-09-15T15:07:23.068Z,22.3805,3.03007,-5.08669,-21.5832
2009-09-15T15:07:26.200Z,23.5801,3.62891,-9.11052,-21.4441
2009-09-15T15:07:29.332Z,19.9998,4.9185,-2.60011,-19.2104
2009-09-15T15:07:32.464Z,19.9079,1.98808,-0.681867,-19.7966
2009-09-15T15:07:35.597Z,20.0558,3.97023,-1.35735,-19.612
2009-09-15T15:07:38.729Z,18.7558,4.41216,0.885527,-18.2079
2009-09-15T15:07:41.861Z,22.0819,4.76642,1.10522,-21.533
2009-09-15T15:07:44.993Z,19.9493,4.79073,0.0546379,-19.3655
2009-09-15T15:07:48.125Z,21.2813,4.13133,2.58968,-20.7152
2009-09-15T15:07:51.257Z,20.6386,1.07878,1.26465,-20.5715
2009-09-15T15:07:54.389Z,18.0128,0.209698,-0.468244,-18.0055
2009-09-15T15:07:57.521Z,22.719,2.63228,0.2047,-22.5651
2009-09-15T15:08:00.653Z,16.9688,3.26005,0.0585918,-16.6526
2009-09-15T15:08:03.785Z,17.9483,4.4782,0.377028,-17.3766
2009-09-15T15:08:06.917Z,24.7759,6.46967,-0.276867,-23.9147
2009-09-15T15:08:10.050Z,21.2119,5.33628,0.238532,-20.5283
2009-09-15T15:08:13.182Z,19.8702,6.36876,-0.12294,-18.8215
2009-09-15T15:08:16.314Z,22.467,8.3863,0.794011,-20.828
2009-09-15T15:08:19.446Z,22.9439,4.84481,-0.400538,-22.423
2009-09-15T15:08:22.578Z,22.4235,1.69987,-3.29592,-22.1148
2009-09-15T15:08:25.710Z,18.5565,1.73596,-3.15556,-18.2036
2009-09-15T15:08:28.842Z,21.2216,-1.24475,-6.0467,-20.3038
2009-09-15T15:08:31.974Z,20.5103,-0.270259,-3.4694,-20.2129
2009-09-15T15:08:35.106Z,20.8635,0.890528,-0.429279,-20.84
2009-09-15T15:08:38.238Z,20.1556,-0.568582,-3.21565,-19.8893
2009-09-15T15:08:41.370Z,18.6346,0.664144,-3.59378,-18.2728
2009-09-15T15:08:44.502Z,19.2433,0.483879,-3.46435,-18.9227
2009-09-15T15:08:47.635Z,19.3634,3.19403,-2.89744,-18.8771
2009-09-15T15:08:50.767Z,20.3681,2.99524,-2.09237,-20.0377
2009-09-15T15:08:53.899Z,17.8163,1.61558,-2.96164,-17.4939
2009-09-15T15:08:57.031Z,16.7209,0.0636801,-3.16293,-16.4189
2009-09-15T15:09:00.163Z,21.7771,-0.399032,-5.73183,-21.0054
2009-09-15T15:09:03.295Z,24.5107,3.46043,-5.83072,-23.5543
2009-09-15T15:09:06.427Z,24.1415,4.29841,-4.5723,-23.3115
2009-09-15T15:09:09.559Z,17.1988,2.68744,-3.48092,-16.6271
2009-09-15T15:09:12.691Z,15.971,1.90243,-1.50683,-15.7855
2009-09-15T15:09:15.823Z,18.7291,-0.615087,-4.67873,-18.1248
2009-09-15T15:09:18.955Z,21.2832,1.61941,-4.94852,-20.6365
2009-09-15T15:09:22.088Z,18.2122,-0.507179,-4.13989,-17.7282
2009-09-15T15:09:25.220Z,20.2498,-1.80978,-7.30298,-18.8001
2009-09-15T15:09:28.352Z,19.4451,2.69617,-4.28571,-18.7743
2009-09-15T15:09:31.484Z,21.9748,2.87536,-0.228445,-21.7846
2009-09-15T15:09:34.616Z,17.0846,1.76001,2.61599,-16.7911
2009-09-15T15:09:37.748Z,17.8492,1.28817,1.39999,-17.7475
2009-09-15T15:09:40.880Z,18.014,0.568322,0.117989,-18.0047
2009-09-15T15:09:44.012Z,19.3518,1.62087,-0.13784,-19.2833
2009-09-15T15:09:47.144Z,19.6619,0.0785591,1.05636,-19.6333
2009-09-15T15:09:50.276Z,14.7158,3.79562,2.20713,-14.0456
2009-09-15T15:09:53.408Z,18.2677,2.31381,1.11766,-18.086
2009-09-15T15:09:56.541Z,21.086,1.05422,-5.98221,-20.1921
2009-09-15T15:09:59.673Z,18.8749,2.52045,-3.19277,-18.4314
2009-09-15T15:10:02.805Z,19.0681,4.42197,1.39094,-18.4961
2009-09-15T15:10:05.937Z,24.2768,3.2972,-1.0333,-24.0297
2009-09-15T15:10:09.069Z,29.9704,4.35588,-3.88001,-29.3972
2009-09-15T15:10:12.201Z,23.2262,3.46616,-1.89967,-22.8874
2009-09-15T15:10:15.333Z,17.367,2.19405,-2.59603,-17.0311
2009-09-15T15:10:18.465Z,24.3059,3.81103,-2.75845,-23.8463
2009-09-15T15:10:21.597Z,27.3897,3.73084,-0.486199,-27.1301
2009-09-15T15:10:24.729Z,27.5,2.75128,-2.07222,-27.2834
2009-09-15T15:10:27.861Z,26.5438,2.81872,-3.53117,-26.1565
2009-09-15T15:10:30.994Z,26.1961,6.104,-3.37601,-25.2503
2009-09-15T15:10:34.126Z,22.9083,5.6863,-0.806648,-22.1767
2009-09-15T15:10:37.258Z,19.6857,4.19951,-0.635157,-19.2221
2009-09-15T15:10:40.390Z,15.7154,2.099,0.216554,-15.5731
2009-09-15T15:10:43.522Z,23.3903,6.57751,-0.428987,-22.4424
2009-09-15T15:10:46.654Z,24.2648,2.76477,-0.649743,-24.098
2009-09-15T15:10:49.786Z,24.748,2.36801,-2.57154,-24.4998
2009-09-15T15:10:52.918Z,18.0528,2.48987,-1.75611,-17.7938
2009-09-15T15:10:56.050Z,25.4004,3.51043,-3.16849,-24.9563
2009-09-15T15:10:59.182Z,20.4885,0.77416,-2.11276,-20.3646
2009-09-15T15:11:02.314Z,26.477,5.12411,-1.8835,-25.9081
2009-09-15T15:11:05.446Z,30.3643,8.66314,-0.651026,-29.095
2009-09-15T15:11:08.579Z,23.0969,7.02403,-1.58935,-21.9455
2009-09-15T15:11:11.711Z,28.1687,5.82732,0.0391407,-27.5593
2009-09-15T15:11:14.843Z,17.3699,4.45892,-0.301102,-16.7851
2009-09-15T15:11:17.975Z,20.2062,2.54093,-1.65029,-19.9777
2009-09-15T15:11:21.107Z,26.0616,4.44034,-2.51168,-25.5575
2009-09-15T15:11:24.239Z,28.6279,7.65911,-1.22868,-27.5569
2009-09-15T15:11:27.371Z,22.3137,4.49395,-1.49896,-21.805
2009-09-15T15:11:30.503Z,24.7209,-1.04523,-5.16004,-24.1538
2009-09-15T15:11:33.635Z,30.2659,1.31209,-1.05848,-30.219
2009-09-15T15:11:36.767Z,22.5067,-0.56352,-2.10866,-22.4006
2009-09-15T15:11:39.899Z,19.6139,1.82788,1.25339,-19.4883
2009-09-15T15:11:43.032Z,20.4397,2.44787,3.63222,-19.9649
2009-09-15T15:11:46.164Z,20.6181,2.47091,3.96315,-20.0822
2009-09-15T15:11:49.296Z,20.5109,1.44601,-1.41895,-20.4106
2009-09-15T15:11:52.428Z,26.657,6.74611,2.04087,-25.7084
2009-09-15T15:11:55.560Z,28.8392,2.06626,0.0102291,-28.7651
2009-09-15T15:11:58.692Z,22.0622,-4.06718,-5.5236,-20.9688
2009-09-15T15:12:01.824Z,22.8105,1.25021,-1.40315,-22.733
2009-09-15T15:12:04.956Z,23.1693,-0.333765,0.161998,-23.1663
2009-09-15T15:12:08.088Z,18.4292,-0.803889,-2.69689,-18.213
2009-09-15T15:12:11.220Z,26.8827,4.25698,-0.257154,-26.5423
2009-09-15T15:12:14.352Z,28.179,1.41007,0.400417,-28.1408
2009-09-15T15:12:17.485Z,17.5198,0.418326,-0.359244,-17.5111
2009-09-15T15:12:20.617Z,24.1218,0.445406,-1.27437,-24.084
2009-09-15T15:12:23.749Z,29.9722,2.91929,5.09714,-29.391
2009-09-15T15:12:26.881Z,23.7904,-3.88489,0.490078,-23.4659
2009-09-15T15:12:30.013Z,18.2853,-1.10849,-2.67303,-18.0549
2009-09-15T15:12:33.145Z,24.5296,1.86662,-3.47337,-24.2106
2009-09-15T15:12:36.277Z,28.6872,1.98768,-3.94927,-28.3444
2009-09-15T15:12:39.409Z,30.0498,3.82838,-2.80289,-29.6728
2009-09-15T15:12:42.541Z,30.3497,3.90282,-2.37289,-30.0041
2009-09-15T15:12:45.673Z,27.5886,3.67438,-1.66614,-27.292
2009-09-15T15:12:48.805Z,17.246,-0.347947,-2.78523,-17.0161
2009-09-15T15:12:51.937Z,15.1938,0.255393,0.949724,-15.162
2009-09-15T15:12:55.070Z,20.5655,0.383984,-0.722884,-20.5492
2009-09-15T15:12:58.202Z,28.3399,2.45882,-2.83033,-28.0908
2009-09-15T15:13:01.334Z,27.2596,3.20874,-3.26273,-26.8728
2009-09-15T15:13:04.466Z,18.7525,-0.436432,-0.883482,-18.7266
2009-09-15T15:13:07.598Z,19.434,0.159578,-3.07089,-19.1891
2009-09-15T15:13:10.730Z,18.9195,0.150596,-0.785791,-18.9026
2009-09-15T15:13:13.862Z,20.7657,1.12073,-4.21517,-20.3025
2009-09-15T15:13:16.994Z,25.0594,1.85576,-4.05718,-24.6591
2009-09-15T15:13:20.126Z,21.6888,-0.246559,-0.0263948,-21.6874
2009-09-15T15:13:23.258Z,20.0039,-0.811435,-0.72479,-19.9743
2009-09-15T15:13:26.390Z,16.2039,-1.23683,-2.95185,-15.8847
2009-09-15T15:13:29.523Z,22.9719,2.1772,-4.1403,-22.4906
2009-09-15T15:13:32.655Z,27.3967,4.56381,-2.96972,-26.8502
2009-09-15T15:13:35.787Z,28.5457,-0.500854,-1.9552,-28.4742
2009-09-15T15:13:38.919Z,15.9495,-3.67036,-2.48173,-15.3218
2009-09-15T15:13:42.051Z,17.5882,0.0330084,-4.71979,-16.943
2009-09-15T15:13:45.183Z,17.3441,3.08378,-0.556766,-17.0587
2009-09-15T15:13:48.315Z,20.2369,2.77747,-1.64648,-19.9777
2009-09-15T15:13:51.447Z,16.24,1.3432,-1.84316,-16.079
2009-09-15T15:13:54.579Z,15.929,4.086,-2.04327,-15.2599
2009-09-15T15:13:57.711Z,17.0582,2.69157,-3.20032,-16.5377
2009-09-15T15:14:00.843Z,24.6698,5.20593,-4.74437,-23.6429
2009-09-15T15:14:03.976Z,22.9944,5.66632,-3.83757,-21.9524
2009-09-15T15:14:07.108Z,16.8753,0.881757,-3.5143,-16.4818
2009-09-15T15:14:10.240Z,20.8974,1.49894,-1.0151,-20.8189
2009-09-15T15:14:13.372Z,15.6469,-0.637634,-2.17012,-15.4825
2009-09-15T15:14:16.504Z,14.9219,0.163525,-3.45736,-14.5149
2009-09-15T15:14:19.636Z,16.0508,3.3777,-4.35936,-15.0736
2009-09-15T15:14:22.768Z,16.7898,4.72996,-2.42181,-15.9267
2009-09-15T15:14:25.900Z,19.2447,3.63941,-2.81835,-18.6861
2009-09-15T15:14:29.032Z,21.5642,3.837,-1.93681,-21.1315
2009-09-15T15:14:32.164Z,17.1351,2.05738,-1.36738,-16.9561
2009-09-15T15:14:35.296Z,16.7503,3.68297,0.255521,-16.3384
2009-09-15T15:14:38.428Z,26.8274,4.73485,-4.16476,-26.0757
2009-09-15T15:14:41.561Z,30.2859,1.52931,-6.1299,-29.6196
2009-09-15T15:14:44.693Z,19.9637,2.41251,-3.51752,-19.5028
2009-09-15T15:14:47.825Z,22.7075,4.27617,-2.98685,-22.1003
2009-09-15T15:14:50.957Z,26.1782,2.47296,-2.70022,-25.9208
2009-09-15T15:14:54.089Z,26.9077,4.07076,-3.01917,-26.4261
2009-09-15T15:14:57.221Z,17.964,2.18003,-1.23296,-17.7886
2009-09-15T15:15:00.353Z,19.9744,5.04452,-0.450985,-19.3216
2009-09-15T15:15:03.485Z,28.388,5.74516,-3.65994,-27.5586
2009-09-15T15:15:06.617Z,29.4834,5.3322,-2.73181,-28.8683
2009-09-15T15:15:09.749Z,26.9599,1.62288,-6.24042,-26.1774
2009-09-15T15:15:12.881Z,22.9797,4.5762,-4.77497,-22.0074
2009-09-15T15:15:16.014Z,18.7739,5.14366,-2.97108,-17.8094
2009-09-15T15:15:19.146Z,19.1244,5.31895,-0.960442,-18.3447
2009-09-15T15:15:22.278Z,19.428,4.1062,-1.54471,-18.9262
2009-09-15T15:15:25.410Z,19.7706,3.95529,-0.935928,-19.3483
2009-09-15T15:15:28.542Z,18.4758,3.2913,-3.37853,-17.8636
2009-09-15T15:15:31.674Z,22.4254,4.47757,0.640776,-21.9645
2009-09-15T15:15:34.806Z,19.3243,1.89748,-2.20141,-19.1045
2009-09-15T15:15:37.938Z,26.8387,4.88419,-1.13987,-26.3659
2009-09-15T15:15:41.070Z,28.3333,2.91433,-4.13498,-27.878
2009-09-15T15:15:44.202Z,27.5959,4.39006,-3.04686,-27.0735
2009-09-15T15:15:47.334Z,29.0844,4.84976,-4.33276,-28.348
2009-09-15T15:15:50.467Z,27.6487,4.88705,-3.55306,-26.9804
2009-09-15T15:15:53.599Z,22.4899,3.14173,-1.18312,-22.2379
2009-09-15T15:15:56.731Z,18.1662,1.43791,-1.54937,-18.0428
2009-09-15T15:15:59.863Z,19.6495,3.51474,1.01372,-19.3061
2009-09-15T15:16:02.995Z,19.5679,2.11554,2.66107,-19.2703
2009-09-15T15:16:06.127Z,18.3096,-0.752136,2.305,-18.1483
2009-09-15T15:16:09.259Z,19.3645,0.0744244,-2.57188,-19.1928
2009-09-15T15:16:12.391Z,18.9298,0.711536,-2.16079,-18.7926
2009-09-15T15:16:15.523Z,18.4742,1.07097,-1.7258,-18.3622
2009-09-15T15:16:18.655Z,19.3272,1.05112,-1.98049,-19.1967
2009-09-15T15:16:21.787Z,20.7464,2.25735,-1.90556,-20.535
2009-09-15T15:16:24.920Z,20.9996,1.24545,-3.2635,-20.707
2009-09-15T15:16:28.052Z,19.5808,1.20247,-3.23683,-19.274
2009-09-15T15:16:31.184Z,19.1155,0.890571,-4.06985,-18.656
2009-09-15T15:16:34.316Z,20.8766,2.17318,-2.03531,-20.6632
2009-09-15T15:16:37.448Z,19.6416,1.27698,-0.711442,-19.5871
2009-09-15T15:16:40.580Z,21.2381,3.07694,-0.605953,-21.0053
2009-09-15T15:16:43.712Z,21.5722,3.86083,-1.52299,-21.1692
2009-09-15T15:16:46.844Z,20.1993,3.44777,-0.777956,-19.8877
2009-09-15T15:16:49.976Z,20.2505,0.782048,-2.42965,-20.089
2009-09-15T15:16:53.108Z,20.1335,2.03228,-1.64308,-19.9632
2009-09-15T15:16:56.240Z,13.891,0.0528168,-1.80747,-13.7728
2009-09-15T15:16:59.372Z,15.2284,2.11982,-0.895915,-15.0535
2009-09-15T15:17:02.505Z,13.5216,1.00864,-0.0633531,-13.4837
2009-09-15T15:17:05.637Z,16.4496,2.45257,-0.303662,-16.2629
2009-09-15T15:17:08.769Z,16.345,3.21715,-0.914396,-15.9992
2009-09-15T15:17:11.901Z,18.4707,4.84786,1.16547,-17.785
2009-09-15T15:17:15.033Z,22.1823,6.45964,0.45716,-21.216
2009-09-15T15:17:18.165Z,18.0601,5.18026,-2.0608,-17.178
2009-09-15T15:17:21.297Z,23.2461,4.5032,-1.01936,-22.783
2009-09-15T15:17:24.429Z,16.486,3.59517,-0.826904,-16.068
2009-09-15T15:17:27.561Z,19.1364,3.42131,-2.01186,-18.7203
2009-09-15T15:17:30.693Z,25.6688,6.29888,-4.90624,-24.3955
2009-09-15T15:17:33.825Z,16.6462,4.48223,-2.49442,-15.8362
2009-09-15T15:17:36.958Z,17.9013,4.10862,-1.86881,-17.3229
2009-09-15T15:17:40.090Z,14.5818,-1.53186,-5.24269,-13.5202
2009-09-15T15:17:43.222Z,25.6477,3.53216,-5.46631,-24.8082
2009-09-15T15:17:46.354Z,22.5599,0.849636,-8.63749,-20.8236
2009-09-15T15:17:49.486Z,14.0602,1.61791,-6.33747,-12.4462
2009-09-15T15:17:52.618Z,15.9902,1.92588,-5.55192,-14.8712
2009-09-15T15:17:55.750Z,17.7252,1.62603,-4.35983,-17.1035
2009-09-15T15:17:58.882Z,23.191,1.53586,-4.25751,-22.7451
2009-09-15T15:18:02.014Z,23.7706,4.36674,-3.41157,-23.1157
2009-09-15T15:18:05.146Z,24.5032,8.93216,-2.67185,-22.6603
2009-09-15T15:18:08.278Z,18.0579,7.365,-0.895569,-16.4633
2009-09-15T15:18:11.411Z,15.137,7.12224,-0.373392,-13.3516
2009-09-15T15:18:14.543Z,23.8599,10.6313,-2.74766,-21.1831
2009-09-15T15:18:17.675Z,21.4342,7.31148,-5.71391,-19.3215
2009-09-15T15:18:20.807Z,16.5985,6.75916,-3.53312,-14.7425
2009-09-15T15:18:23.939Z,17.5745,6.95384,-3.34501,-15.7898
2009-09-15T15:18:27.071Z,16.8588,6.42643,-1.84604,-15.4762
2009-09-15T15:18:30.203Z,19.4846,4.87029,-3.99557,-18.4381
2009-09-15T15:18:33.335Z,18.4431,1.52407,-3.79112,-17.9848
2009-09-15T15:18:36.467Z,18.5648,-0.0563483,-4.51165,-18.0081
2009-09-15T15:18:39.599Z,21.7036,0.0169203,-6.64846,-20.6602
2009-09-15T15:18:42.731Z,20.9535,-0.447221,-8.44265,-19.1722
2009-09-15T15:18:45.863Z,19.266,-2.49758,-7.23241,-17.6815
2009-09-15T15:18:48.996Z,16.7339,-0.132168,-8.32473,-14.5156
2009-09-15T15:18:52.128Z,16.7588,2.01559,-9.26929,-13.8158
2009-09-15T15:18:55.260Z,17.6672,3.84961,-9.68386,-14.2665
2009-09-15T15:18:58.392Z,22.669,4.48199,-12.7284,-18.215
2009-09-15T15:19:01.524Z,22.9851,0.630271,-12.5984,-19.2146
2009-09-15T15:19:04.656Z,20.7455,0.459631,-10.6502,-17.7971
2009-09-15T15:19:07.788Z,18.1509,1.30376,-8.00879,-16.2362
2009-09-15T15:19:10.920Z,20.1013,-1.29323,-8.19927,-18.3074
2009-09-15T15:19:14.052Z,19.8053,-2.8365,-9.10161,-17.3598
2009-09-15T15:19:17.184Z,18.7461,-2.36519,-8.95421,-16.2986
2009-09-15T15:19:20.316Z,18.1913,-2.88985,-9.86325,-15.0096
2009-09-15T15:19:23.449Z,21.1997,-3.00192,-7.56564,-19.5749
2009-09-15T15:19:26.581Z,17.9159,-3.99745,-1.74034,-17.3773
2009-09-15T15:19:29.713Z,17.997,-4.68022,-0.084856,-17.3776
2009-09-15T15:19:32.845Z,19.1512,-2.20696,2.76371,-18.8218
2009-09-15T15:19:35.977Z,20.9601,0.79352,2.3092,-20.8174
2009-09-15T15:19:39.109Z,19.4454,-0.339316,-0.697567,-19.43
2009-09-15T15:19:42.241Z,19.2056,-0.327208,0.150719,-19.2022
2009-09-15T15:19:45.373Z,19.6994,-1.49236,-5.53846,-18.8458
2009-09-15T15:19:48.505Z,17.5844,0.166941,-5.30206,-16.7652
2009-09-15T15:19:51.637Z,18.3951,-0.720003,2.52955,-18.2061
2009-09-15T15:19:54.769Z,21.1726,4.56571,4.96565,-20.0693
2009-09-15T15:19:57.902Z,12.0282,-2.53182,0.809767,-11.7308
2009-09-15T15:20:01.034Z,18.2475,0.497985,-14.0384,-11.6467
2009-09-15T15:20:04.166Z,12.7352,2.12259,-9.51981,-8.18859
2009-09-15T15:20:07.298Z,12.12,1.53154,-9.53199,-7.32732
2009-09-15T15:20:10.430Z,17.8777,4.65546,-9.07056,-14.6855
2009-09-15T15:20:13.562Z,21.4592,1.57027,-8.9513,-19.4398
2009-09-15T15:20:16.694Z,21.9844,3.25681,-9.64216,-19.4868
2009-09-15T15:20:19.826Z,22.0457,3.13496,-9.70829,-19.5432
2009-09-15T15:20:22.958Z,19.9666,3.54299,-7.98185,-17.9555
2009-09-15T15:20:26.090Z,16.1827,3.41408,-1.03206,-15.7848
2009-09-15T15:20:29.222Z,19.4229,5.48266,-5.0218,-17.9435
2009-09-15T15:20:32.354Z,26.911,6.02583,-4.30578,-25.8718
2009-09-15T15:20:35.487Z,24.5847,8.04823,-5.8773,-22.4742
2009-09-15T15:20:38.619Z,23.8784,10.5306,-4.5947,-20.9326
2009-09-15T15:20:41.751Z,23.667,9.34937,-5.69655,-20.9825
2009-09-15T15:20:44.883Z,20.0666,5.51581,-9.98372,-16.5097
2009-09-15T15:20:48.015Z,20.4065,5.56038,-7.53859,-18.1295
2009-09-15T15:20:51.147Z,19.6899,3.87168,-8.44483,-17.3605
2009-09-15T15:20:54.279Z,21.5382,5.638,-8.80429,-18.8306
2009-09-15T15:20:57.411Z,22.8693,3.77644,-8.2525,-20.9914
2009-09-15T15:21:00.543Z,21.1889,5.58702,-8.3619,-18.6503
2009-09-15T15:21:03.675Z,20.8403,1.00103,-6.40097,-19.8077
2009-09-15T15:21:06.807Z,20.4084,3.10093,-9.66493,-17.7052
2009-09-15T15:21:09.940Z,19.3852,3.79839,-10.1373,-16.0808
2009-09-15T15:21:13.072Z,14.7801,2.64202,-9.57727,-10.9429
2009-09-15T15:21:16.204Z,16.7122,2.6564,-10.1728,-12.9906
2009-09-15T15:21:19.336Z,19.3465,5.12574,-9.09628,-16.2871
2009-09-15T15:21:22.468Z,22.1398,5.77067,-12.978,-16.9835
2009-09-15T15:21:25.600Z,12.773,3.00178,-7.84711,-9.62096
2009-09-15T15:21:28.732Z,20.2301,-5.10741,16.5695,-1.00E+30
2009-09-15T15:21:31.864Z,13.2026,4.85458,1.09201,-1.00E+30
2009-09-15T15:21:34.996Z,10.646,1.59699,-4.11958,-9.68588
2009-09-15T15:21:38.128Z,6.21822,1.42649,-2.50468,-5.50981
2009-09-15T15:21:41.260Z,3.41199,-0.449322,-1.18864,-3.16653
2009-09-15T15:21:44.393Z,9.90107,-1.26934,-4.877,-8.52261
2009-09-15T15:21:47.525Z,17.6145,-4.03272,-13.0078,-11.1716
2009-09-15T15:21:50.657Z,19.8773,-3.08164,-17.0451,-9.75069
2009-09-15T15:21:53.789Z,19.2353,-4.48564,-15.686,-10.1894
2009-09-15T15:21:56.921Z,11.9337,1.00222,-8.07643,-8.72809
2009-09-15T15:22:00.053Z,22.4884,16.0353,-13.8278,-7.57567
2009-09-15T15:22:03.185Z,20.8997,2.13514,-12.1175,-16.8939
2009-09-15T15:22:06.317Z,23.9834,-4.56745,-12.6735,-19.8425
2009-09-15T15:22:09.449Z,24.0908,-7.60359,-8.19062,-21.3416
2009-09-15T15:22:12.581Z,23.196,0.0564298,-13.6933,-18.7229
2009-09-15T15:22:15.713Z,18.3494,-1.20436,-11.3842,-14.3405
2009-09-15T15:22:18.846Z,14.0704,6.54262,-9.70378,-7.81069
2009-09-15T15:22:21.978Z,19.2309,6.81139,-12.122,-13.285
2009-09-15T15:22:25.110Z,17.9249,5.50771,-11.3964,-12.692
2009-09-15T15:22:28.242Z,14.0303,-8.05645,3.32075,-10.9962
2009-09-15T15:22:31.374Z,15.7797,-4.17509,-8.69376,-12.4894
2009-09-15T15:22:34.506Z,25.1945,9.8888,-11.1715,-20.3021
2009-09-15T15:22:37.638Z,8.64956,-5.46932,2.94582,-6.0186
2009-09-15T15:22:40.770Z,13.1951,1.2743,-4.91007,-12.1811
2009-09-15T15:22:43.902Z,10.3458,-1.61827,-1.98969,-10.0229
2009-09-15T15:22:47.034Z,14.5303,4.61023,-6.18311,-12.3144
2009-09-15T15:22:50.166Z,17.7426,4.77218,-7.32245,-15.4404
2009-09-15T15:22:53.298Z,18.0498,6.12793,-5.47992,-16.0691
2009-09-15T15:22:56.431Z,12.8558,8.7216,0.870587,-9.40459
2009-09-15T15:22:59.563Z,10.8287,8.25825,3.39142,-6.12871
2009-09-15T15:23:02.695Z,8.34558,5.51659,0.612775,-6.23221
2009-09-15T15:23:05.827Z,10.9549,4.49058,-5.42133,-8.39361
2009-09-15T15:23:08.959Z,10.0671,5.51543,1.60313,-8.26776
2009-09-15T15:23:12.091Z,11.8613,11.0566,-1.28553,-4.09772
2009-09-15T15:23:15.223Z,18.5747,15.1004,-10.8109,-0.35078
2009-09-15T15:23:18.355Z,13.0319,11.8879,-5.30633,-0.593573
2009-09-15T15:23:21.487Z,18.3922,16.9401,-5.75497,-4.26427
2009-09-15T15:23:24.619Z,15.4061,15.3088,-1.47431,-0.903134
2009-09-15T15:23:27.751Z,16.8662,16.7954,0.0373749,-1.54298
2009-09-15T15:23:30.884Z,17.7555,17.0918,3.53587,-3.25985
2009-09-15T15:23:34.016Z,16.3638,14.1478,-4.07911,-7.13952
2009-09-15T15:23:37.148Z,19.9334,15.4882,7.17911,-10.2916
2009-09-15T15:23:40.280Z,11.011,7.75928,5.64747,-5.39826
2009-09-15T15:23:43.412Z,4.49864,1.3187,-3.66918,-2.24408
2009-09-15T15:23:46.544Z,17.313,-1.43812,-10.5074,-13.6846
2009-09-15T15:23:49.676Z,20.1986,-7.26818,-3.63326,-18.4921
2009-09-15T15:23:52.808Z,17.4177,-6.09758,-0.158958,-16.3147
2009-09-15T15:23:55.940Z,10.5054,-4.6698,-9.14052,-2.23793
2009-09-15T15:23:59.072Z,11.4947,-5.38448,-8.99106,-4.7218
2009-09-15T15:24:02.204Z,8.60699,-1.11201,-3.64956,-7.71521
2009-09-15T15:24:05.336Z,12.1025,-7.58166,1.09425,-9.36971
2009-09-15T15:24:08.469Z,6.15834,-2.93035,0.413181,-5.40069
2009-09-15T15:24:11.601Z,11.7985,-3.69658,-1.30455,-11.1283
2009-09-15T15:24:14.733Z,13.9657,-0.500907,-1.81845,-13.8378
2009-09-15T15:24:17.865Z,23.5035,-0.043399,-1.52772,-23.4538
2009-09-15T15:24:20.997Z,18.7965,4.13615,-4.27935,-17.8294
2009-09-15T15:24:24.129Z,17.3316,5.6344,-5.05532,-15.591
2009-09-15T15:24:27.261Z,14.6932,5.19327,-6.2008,-12.2666
2009-09-15T15:24:30.393Z,13.9811,2.81567,-7.56153,-11.4178
2009-09-15T15:24:33.525Z,17.5271,-2.50338,-7.02875,-15.8596
2009-09-15T15:24:36.657Z,12.5727,-3.91724,-3.55943,-11.4043
2009-09-15T15:24:39.789Z,8.70082,-2.3527,-1.65351,-8.21189
2009-09-15T15:24:42.922Z,10.2044,-1.50997,-3.15989,-9.58457
