UT,B_TOTAL,BX,BY,BZ
2009-09-15T11:20:43.516Z,160.705,-35.7966,108.203,113.301
2009-09-15T11:20:46.648Z,160.614,-35.7274,108.344,113.058
2009-09-15T11:20:49.780Z,160.37,-35.4557,108.023,113.104
2009-09-15T11:20:52.912Z,160.32,-35.6344,108.052,112.949
2009-09-15T11:20:56.045Z,160.253,-35.3739,107.994,112.991
2009-09-15T11:20:59.177Z,159.995,-35.2106,107.924,112.743
2009-09-15T11:21:02.309Z,159.999,-35.3761,107.834,112.783
2009-09-15T11:21:05.441Z,159.727,-35.2001,107.602,112.674
2009-09-15T11:21:08.573Z,159.498,-35.2849,107.412,112.504
2009-09-15T11:21:11.705Z,159.343,-35.1906,107.207,112.509
2009-09-15T11:21:14.837Z,159.138,-35.2052,107.232,112.192
2009-09-15T11:21:17.969Z,159.107,-35.2183,107.365,112.016
2009-09-15T11:21:21.101Z,158.949,-35.1113,107.005,112.169
2009-09-15T11:21:24.233Z,158.727,-35.0304,106.912,111.969
2009-09-15T11:21:27.366Z,158.717,-35.3743,106.873,111.883
2009-09-15T11:21:30.498Z,158.607,-35.2797,106.697,111.926
2009-09-15T11:21:33.630Z,158.405,-35.377,106.677,111.628
2009-09-15T11:21:36.762Z,158.319,-35.2822,106.515,111.69
2009-09-15T11:21:39.894Z,158.06,-35.1889,106.246,111.609
2009-09-15T11:21:43.026Z,158.022,-35.3675,106.282,111.464
2009-09-15T11:21:46.158Z,157.832,-35.2736,106.055,111.441
2009-09-15T11:21:49.290Z,157.757,-35.3698,106.115,111.247
2009-09-15T11:21:52.422Z,157.585,-35.1102,105.992,111.203
2009-09-15T11:21:55.554Z,157.433,-35.0987,105.742,111.228
2009-09-15T11:21:58.687Z,157.352,-35.0295,105.891,110.995
2009-09-15T11:22:01.819Z,157.315,-35.017,105.714,111.114
2009-09-15T11:22:04.951Z,157.047,-34.9365,105.592,110.877
2009-09-15T11:22:08.083Z,156.934,-35.0202,105.474,110.802
2009-09-15T11:22:11.215Z,156.911,-35.0204,105.459,110.784
2009-09-15T11:22:14.347Z,156.687,-34.9268,105.211,110.732
2009-09-15T11:22:17.479Z,156.503,-34.8585,105.295,110.413
2009-09-15T11:22:20.611Z,156.395,-34.6939,105.319,110.289
2009-09-15T11:22:23.743Z,156.27,-34.4339,105.225,110.283
2009-09-15T11:22:26.875Z,156.207,-34.6827,105.047,110.286
2009-09-15T11:22:30.008Z,156.086,-34.7793,105.077,110.055
2009-09-15T11:22:33.140Z,155.866,-34.5073,104.771,110.12
2009-09-15T11:22:36.272Z,155.744,-34.6039,104.801,109.889
2009-09-15T11:22:39.404Z,155.63,-34.3438,104.714,109.892
2009-09-15T11:22:42.536Z,155.416,-34.5112,104.487,109.752
2009-09-15T11:22:45.668Z,155.34,-34.6074,104.547,109.558
2009-09-15T11:22:48.800Z,155.243,-34.5826,104.178,109.778
2009-09-15T11:22:51.932Z,155.003,-34.6674,103.981,109.599
2009-09-15T11:22:55.064Z,154.856,-34.6815,104.042,109.329
2009-09-15T11:22:58.196Z,154.83,-34.6689,103.872,109.458
2009-09-15T11:23:01.329Z,154.611,-34.6708,103.734,109.279
2009-09-15T11:23:04.461Z,154.39,-34.59,103.641,109.079
2009-09-15T11:23:07.593Z,154.427,-34.6025,103.817,108.961
2009-09-15T11:23:10.725Z,154.189,-34.4961,103.406,109.047
2009-09-15T11:23:13.857Z,154.055,-34.5929,103.43,108.806
2009-09-15T11:23:16.989Z,153.938,-34.5111,103.402,108.692
2009-09-15T11:23:20.121Z,153.811,-34.5821,103.122,108.755
2009-09-15T11:23:23.253Z,153.669,-34.6918,103.293,108.357
2009-09-15T11:23:26.385Z,153.609,-34.6095,103.301,108.291
2009-09-15T11:23:29.517Z,153.483,-34.3495,103.207,108.284
2009-09-15T11:23:32.650Z,153.279,-34.2429,102.818,108.399
2009-09-15T11:23:35.782Z,153.13,-34.1743,102.924,108.109
2009-09-15T11:23:38.914Z,153.132,-34.257,102.878,108.129
2009-09-15T11:23:42.046Z,153.092,-34.1618,102.745,108.229
2009-09-15T11:23:45.178Z,152.845,-33.9984,102.683,107.991
2009-09-15T11:23:48.310Z,152.751,-33.9164,102.669,107.896
2009-09-15T11:23:51.442Z,152.723,-33.8911,102.344,108.173
2009-09-15T11:23:54.574Z,152.555,-33.9182,102.545,107.736
2009-09-15T11:23:57.706Z,152.42,-33.8109,102.2,107.907
2009-09-15T11:24:00.838Z,152.167,-33.7432,102.24,107.532
2009-09-15T11:24:03.971Z,152.118,-33.7308,102.055,107.642
2009-09-15T11:24:07.103Z,151.903,-33.5543,101.859,107.58
2009-09-15T11:24:10.235Z,151.735,-33.6513,101.861,107.31
2009-09-15T11:24:13.367Z,151.629,-33.6394,101.64,107.373
2009-09-15T11:24:16.499Z,151.415,-33.7368,101.613,107.066
2009-09-15T11:24:19.631Z,151.336,-33.8203,101.517,107.02
2009-09-15T11:24:22.763Z,151.237,-33.6428,101.393,107.052
2009-09-15T11:24:25.895Z,151.018,-33.7146,101.055,107.04
2009-09-15T11:24:29.027Z,150.901,-33.9068,101.196,106.681
2009-09-15T11:24:32.159Z,150.882,-33.7286,101.123,106.78
2009-09-15T11:24:35.292Z,150.709,-33.8,100.814,106.806
2009-09-15T11:24:38.424Z,150.49,-33.732,100.876,106.458
2009-09-15T11:24:41.556Z,150.482,-33.8848,100.624,106.637
2009-09-15T11:24:44.688Z,150.355,-33.8859,100.544,106.533
2009-09-15T11:24:47.820Z,150.288,-33.8992,100.655,106.329
2009-09-15T11:24:50.952Z,150.128,-33.7095,100.339,106.462
2009-09-15T11:24:54.084Z,149.934,-33.724,100.371,106.154
2009-09-15T11:24:57.216Z,149.831,-33.7249,100.306,106.069
2009-09-15T11:25:00.348Z,149.641,-33.6309,100.079,106.045
2009-09-15T11:25:03.481Z,149.583,-33.5615,100.243,105.831
2009-09-15T11:25:06.613Z,149.527,-33.3009,100.192,105.882
2009-09-15T11:25:09.745Z,149.435,-33.3017,100.134,105.807
2009-09-15T11:25:12.877Z,149.181,-32.9601,100.005,105.676
2009-09-15T11:25:16.009Z,149.082,-33.1264,99.8501,105.631
2009-09-15T11:25:19.141Z,148.895,-33.0453,99.7788,105.46
2009-09-15T11:25:22.273Z,148.934,-33.1405,99.9102,105.361
2009-09-15T11:25:25.405Z,148.802,-33.0461,99.7197,105.385
2009-09-15T11:25:28.537Z,148.638,-32.9648,99.6628,105.233
2009-09-15T11:25:31.669Z,148.385,-32.9669,99.5035,105.025
2009-09-15T11:25:34.802Z,148.235,-33.0382,99.2092,105.07
2009-09-15T11:25:37.934Z,148.041,-33.0527,99.2412,104.761
2009-09-15T11:25:41.066Z,147.912,-32.971,99.2059,104.638
2009-09-15T11:25:44.198Z,147.838,-32.8761,99.0515,104.709
2009-09-15T11:25:47.330Z,147.66,-32.7821,98.8322,104.695
2009-09-15T11:25:50.462Z,147.407,-32.7843,98.6729,104.487
2009-09-15T11:25:53.594Z,147.423,-32.9496,98.59,104.537
2009-09-15T11:25:56.726Z,147.248,-32.8684,98.5259,104.375
2009-09-15T11:25:59.858Z,147.121,-32.8695,98.4459,104.271
2009-09-15T11:26:02.990Z,147.147,-32.952,98.4149,104.311
2009-09-15T11:26:06.123Z,146.975,-32.6924,98.2922,104.267
2009-09-15T11:26:09.255Z,146.953,-32.7625,98.0772,104.416
2009-09-15T11:26:12.387Z,146.675,-32.695,98.1034,104.021
2009-09-15T11:26:15.519Z,146.574,-32.7786,97.9931,103.956
2009-09-15T11:26:18.651Z,146.364,-32.6977,97.9074,103.766
2009-09-15T11:26:21.783Z,146.341,-32.6979,97.8923,103.748
2009-09-15T11:26:24.915Z,146.067,-32.5091,97.5048,103.786
2009-09-15T11:26:28.047Z,145.828,-32.5368,97.6632,103.292
2009-09-15T11:26:31.179Z,145.754,-32.3719,97.7087,103.196
2009-09-15T11:26:34.311Z,145.626,-32.4302,97.2736,103.407
2009-09-15T11:26:37.444Z,145.517,-32.5395,97.4665,103.037
2009-09-15T11:26:40.576Z,145.468,-32.4571,97.4817,102.98
2009-09-15T11:26:43.708Z,145.411,-32.4576,97.445,102.933
2009-09-15T11:26:46.840Z,145.252,-32.3378,96.9296,103.234
2009-09-15T11:26:49.972Z,145.12,-32.4473,97.1081,102.845
2009-09-15T11:26:53.104Z,145.083,-32.3649,97.1305,102.797
2009-09-15T11:26:56.236Z,145.021,-32.2699,96.9833,102.878
2009-09-15T11:26:59.368Z,144.783,-32.0936,96.7727,102.797
2009-09-15T11:27:02.500Z,144.751,-32.1766,96.7056,102.789
2009-09-15T11:27:05.632Z,144.59,-32.178,96.604,102.657
2009-09-15T11:27:08.765Z,144.432,-31.9311,96.6438,102.474
2009-09-15T11:27:11.897Z,144.319,-32.0149,96.5263,102.4
2009-09-15T11:27:15.029Z,144.075,-32.0042,96.219,102.349
2009-09-15T11:27:18.161Z,143.907,-32.1012,96.2207,102.079
2009-09-15T11:27:21.293Z,143.789,-32.0194,96.1927,101.965
2009-09-15T11:27:24.425Z,143.651,-32.0906,95.9056,102.019
2009-09-15T11:27:27.557Z,143.443,-32.0924,95.7751,101.849
2009-09-15T11:27:30.689Z,143.42,-32.0226,95.96,101.663
2009-09-15T11:27:33.821Z,143.38,-31.9274,95.8271,101.763
2009-09-15T11:27:36.953Z,143.207,-31.9289,95.7183,101.621
2009-09-15T11:27:40.086Z,143.032,-31.8476,95.6543,101.46
2009-09-15T11:27:43.218Z,142.91,-32.0142,95.4848,101.396
2009-09-15T11:27:46.350Z,142.899,-32.0143,95.4769,101.387
2009-09-15T11:27:49.482Z,142.736,-32.0029,95.2201,101.402
2009-09-15T11:27:52.614Z,142.577,-32.087,95.0738,101.29
2009-09-15T11:27:55.746Z,142.426,-32.0184,95.1794,101
2009-09-15T11:27:58.878Z,142.358,-31.7579,95.1215,101.041
2009-09-15T11:28:02.010Z,142.237,-31.9244,94.9521,100.977
2009-09-15T11:28:05.142Z,142.099,-31.9256,94.865,100.863
2009-09-15T11:28:08.274Z,141.947,-31.9141,94.6153,100.888
2009-09-15T11:28:11.407Z,141.771,-31.8329,94.5513,100.727
2009-09-15T11:28:14.539Z,141.606,-31.6816,94.6944,100.407
2009-09-15T11:28:17.671Z,141.55,-31.421,94.6437,100.458
2009-09-15T11:28:20.803Z,141.433,-31.4092,94.4157,100.511
2009-09-15T11:28:23.935Z,141.272,-31.4106,94.3141,100.379
2009-09-15T11:28:27.067Z,141.194,-31.4941,94.2183,100.333
2009-09-15T11:28:30.199Z,141.098,-31.7431,94.0186,100.308
2009-09-15T11:28:33.331Z,140.907,-31.5093,94.192,99.9492
2009-09-15T11:28:36.463Z,140.787,-31.4148,94.0087,99.9827
2009-09-15T11:28:39.595Z,140.582,-31.4294,94.0336,99.6649
2009-09-15T11:28:42.728Z,140.524,-31.156,93.8277,99.8632
2009-09-15T11:28:45.860Z,140.446,-31.2394,93.7318,99.8172
2009-09-15T11:28:48.992Z,140.284,-31.2408,93.6302,99.6849
2009-09-15T11:28:52.124Z,140.157,-31.172,93.7503,99.4137
2009-09-15T11:28:55.256Z,140.018,-31.2303,93.3078,99.6154
2009-09-15T11:28:58.388Z,139.871,-31.2572,93.524,99.1975
2009-09-15T11:29:01.520Z,139.859,-31.3144,93.1608,99.5036
2009-09-15T11:29:04.652Z,139.732,-31.3155,93.0809,99.3998
2009-09-15T11:29:07.784Z,139.604,-31.2467,93.2009,99.1286
2009-09-15T11:29:10.916Z,139.396,-31.2485,93.0705,98.9583
2009-09-15T11:29:14.049Z,139.271,-31.3195,92.7906,99.0219
2009-09-15T11:29:17.181Z,139.169,-31.3332,92.8803,98.7895
2009-09-15T11:29:20.313Z,139.207,-31.4856,92.6565,99.0059
2009-09-15T11:29:23.445Z,138.988,-31.1564,92.705,98.7563
2009-09-15T11:29:26.577Z,138.882,-31.0746,92.6841,98.6517
2009-09-15T11:29:29.709Z,138.756,-31.1456,92.4042,98.7153
2009-09-15T11:29:32.841Z,138.663,-31.0765,92.5458,98.4726
2009-09-15T11:29:35.973Z,138.657,-31.242,92.4485,98.5035
2009-09-15T11:29:39.105Z,138.495,-31.2434,92.3469,98.3711
2009-09-15T11:29:42.237Z,138.389,-31.1616,92.3261,98.2665
2009-09-15T11:29:45.370Z,138.219,-30.972,92.0034,98.3896
2009-09-15T11:29:48.502Z,138.108,-31.0685,92.0412,98.1676
2009-09-15T11:29:51.634Z,138.085,-31.0687,92.0261,98.1493
2009-09-15T11:29:54.766Z,137.964,-30.9042,92.0428,98.0154
2009-09-15T11:29:57.898Z,137.804,-30.6445,91.9273,97.9807
2009-09-15T11:30:01.030Z,137.785,-30.7402,92.0227,97.8346
2009-09-15T11:30:04.162Z,137.621,-30.716,91.6106,97.9974
2009-09-15T11:30:07.294Z,137.534,-30.8251,91.8181,97.6469
2009-09-15T11:30:10.426Z,137.423,-30.6478,91.6867,97.6699
2009-09-15T11:30:13.558Z,137.209,-30.4713,91.4905,97.6075
2009-09-15T11:30:16.691Z,137.241,-30.6622,91.7253,97.3718
2009-09-15T11:30:19.823Z,137.156,-30.6373,91.3636,97.601
2009-09-15T11:30:22.955Z,136.975,-30.7216,91.2029,97.4695
2009-09-15T11:30:26.087Z,136.746,-30.7364,91.2134,97.1327
2009-09-15T11:30:29.219Z,136.676,-30.737,91.1695,97.0764
2009-09-15T11:30:32.351Z,136.545,-30.6425,90.979,97.1003
2009-09-15T11:30:35.483Z,136.501,-30.6557,91.1047,96.9155
2009-09-15T11:30:38.615Z,136.427,-30.5608,90.9502,96.9869
2009-09-15T11:30:41.747Z,136.287,-30.5492,90.7078,97.0211
2009-09-15T11:30:44.879Z,136.08,-30.551,90.5774,96.8508
2009-09-15T11:30:48.012Z,136.017,-30.7171,90.444,96.8341
2009-09-15T11:30:51.144Z,135.833,-30.7314,90.4834,96.5353
2009-09-15T11:30:54.276Z,135.809,-30.7188,90.3129,96.6644
2009-09-15T11:30:57.408Z,135.682,-30.7199,90.233,96.5606
2009-09-15T11:31:00.540Z,135.568,-30.7337,90.3156,96.3188
2009-09-15T11:31:03.672Z,135.446,-30.5565,90.177,96.3324
2009-09-15T11:31:06.804Z,135.427,-30.6522,90.2724,96.1864
2009-09-15T11:31:09.936Z,135.339,-30.4746,90.1554,96.2285
2009-09-15T11:31:13.068Z,135.199,-30.463,89.913,96.2626
2009-09-15T11:31:16.200Z,135.088,-30.5595,89.9508,96.0407
2009-09-15T11:31:19.333Z,135.006,-30.2164,89.9305,96.0526
2009-09-15T11:31:22.465Z,134.999,-30.3692,89.6778,96.2309
2009-09-15T11:31:25.597Z,134.892,-30.2874,89.6569,96.1263
2009-09-15T11:31:28.729Z,134.61,-30.1243,89.5729,95.8594
2009-09-15T11:31:31.861Z,134.581,-30.29,89.4611,95.8711
2009-09-15T11:31:34.993Z,134.434,-30.3741,89.322,95.7681
2009-09-15T11:31:38.125Z,134.254,-30.1973,89.1474,95.7342
2009-09-15T11:31:41.257Z,134.197,-30.2106,89.266,95.5399
2009-09-15T11:31:44.389Z,134.038,-29.9509,89.1505,95.5051
2009-09-15T11:31:47.521Z,133.903,-30.0476,89.174,95.2641
2009-09-15T11:31:50.654Z,133.911,-29.952,89.0698,95.402
2009-09-15T11:31:53.786Z,133.746,-29.8707,89.013,95.2499
2009-09-15T11:31:56.918Z,133.581,-29.7765,88.8009,95.2452
2009-09-15T11:32:00.050Z,133.651,-30.1197,88.8126,95.2252
2009-09-15T11:32:03.182Z,133.579,-30.0376,88.8134,95.1491
2009-09-15T11:32:06.314Z,133.387,-29.8482,88.4762,95.2531
2009-09-15T11:32:09.446Z,133.183,-29.9455,88.4565,94.9551
2009-09-15T11:32:12.578Z,133.155,-30.1112,88.3447,94.9669
2009-09-15T11:32:15.710Z,132.991,-30.0427,88.4433,94.6673
2009-09-15T11:32:18.842Z,132.826,-29.9486,88.2311,94.6626
2009-09-15T11:32:21.975Z,132.795,-30.0444,88.3194,94.5072
2009-09-15T11:32:25.107Z,132.603,-29.8549,87.9822,94.6112
2009-09-15T11:32:28.239Z,132.387,-29.9396,87.8,94.4511
2009-09-15T11:32:31.371Z,132.363,-29.8826,88.1403,94.1181
2009-09-15T11:32:34.503Z,132.298,-29.7048,88.0377,94.1791
2009-09-15T11:32:37.635Z,132.228,-30.0237,87.6523,94.34
2009-09-15T11:32:40.767Z,132.018,-29.9427,87.5667,94.1498
2009-09-15T11:32:43.899Z,131.999,-30.0384,87.6622,94.0039
2009-09-15T11:32:47.031Z,131.917,-30.0263,87.4557,94.0855
2009-09-15T11:32:50.164Z,131.864,-30.1224,87.5296,93.911
2009-09-15T11:32:53.296Z,131.752,-29.9322,87.2428,94.0815
2009-09-15T11:32:56.428Z,131.631,-29.7805,87.4149,93.8001
2009-09-15T11:32:59.560Z,131.51,-29.6161,87.4316,93.6662
2009-09-15T11:33:02.692Z,131.439,-29.6039,87.2323,93.7574
2009-09-15T11:33:05.824Z,131.34,-29.7003,87.2775,93.5449
2009-09-15T11:33:08.956Z,131.26,-29.4399,87.2124,93.5766
2009-09-15T11:33:12.088Z,131.093,-29.2759,87.2003,93.4047
2009-09-15T11:33:15.220Z,130.958,-29.3598,87.0685,93.3112
2009-09-15T11:33:18.352Z,130.811,-29.4438,86.9294,93.2081
2009-09-15T11:33:21.485Z,130.573,-29.2675,86.7188,93.1266
2009-09-15T11:33:24.617Z,130.439,-29.3642,86.7423,92.8856
2009-09-15T11:33:27.749Z,130.439,-29.3643,86.7416,92.8863
2009-09-15T11:33:30.881Z,130.286,-29.2828,86.692,92.7437
2009-09-15T11:33:34.013Z,130.23,-29.3532,86.4552,92.8641
2009-09-15T11:33:37.145Z,130.057,-29.3547,86.3465,92.7223
2009-09-15T11:33:40.277Z,130.049,-29.4376,86.2938,92.7333
2009-09-15T11:33:43.409Z,129.985,-29.2726,86.3465,92.6469
2009-09-15T11:33:46.541Z,129.829,-29.1084,86.3417,92.4844
2009-09-15T11:33:49.673Z,129.652,-29.0144,86.1224,92.4702
2009-09-15T11:33:52.806Z,129.639,-29.2756,86.1284,92.3639
2009-09-15T11:33:55.938Z,129.667,-29.428,85.8972,92.5706
2009-09-15T11:33:59.070Z,129.498,-29.5123,85.7438,92.4485
2009-09-15T11:34:02.202Z,129.431,-29.5384,86.0106,92.0974
2009-09-15T11:34:05.334Z,129.318,-29.3355,85.5684,92.4152
2009-09-15T11:34:08.466Z,129.194,-29.4193,85.4438,92.3312
2009-09-15T11:34:11.598Z,129.18,-29.3495,85.6359,92.1552
2009-09-15T11:34:14.730Z,128.927,-29.0778,85.3075,92.1918
2009-09-15T11:34:17.862Z,128.769,-29.1747,85.3167,91.9318
2009-09-15T11:34:20.994Z,128.755,-29.0921,85.3535,91.9032
2009-09-15T11:34:24.127Z,128.677,-29.1755,85.2576,91.8571
2009-09-15T11:34:27.259Z,128.379,-28.917,85.0558,91.7083
2009-09-15T11:34:30.391Z,128.348,-29.0128,85.1441,91.5529
2009-09-15T11:34:33.523Z,128.263,-28.918,84.9823,91.6147
2009-09-15T11:34:36.655Z,128.157,-28.849,85.1169,91.3626
2009-09-15T11:34:39.787Z,128.087,-28.8368,84.9176,91.4537
2009-09-15T11:34:42.919Z,128.013,-29.0029,84.777,91.4275
2009-09-15T11:34:46.051Z,127.768,-28.9223,84.6699,91.2088
2009-09-15T11:34:49.183Z,127.78,-28.935,84.8318,91.0716
2009-09-15T11:34:52.315Z,127.695,-28.8274,84.5146,91.2808
2009-09-15T11:34:55.448Z,127.565,-28.7457,84.4794,91.1572
2009-09-15T11:34:58.580Z,127.504,-28.6763,84.6428,90.9432
2009-09-15T11:35:01.712Z,127.452,-28.4984,84.5474,91.0137
2009-09-15T11:35:04.844Z,127.289,-28.4742,84.1351,91.1761
2009-09-15T11:35:07.976Z,127.276,-28.7482,84.2965,90.9224
2009-09-15T11:35:11.108Z,127.169,-28.6536,84.1204,90.9651
2009-09-15T11:35:14.240Z,127.114,-28.7368,84.0389,90.9381
2009-09-15T11:35:17.372Z,127.03,-28.642,83.8771,90.9999
2009-09-15T11:35:20.504Z,126.999,-28.7378,83.9654,90.8445
2009-09-15T11:35:23.636Z,126.823,-28.6566,83.9015,90.6828
2009-09-15T11:35:26.769Z,126.617,-28.4101,83.9127,90.4626
2009-09-15T11:35:29.901Z,126.513,-28.3982,83.6917,90.5252
2009-09-15T11:35:33.033Z,126.262,-28.4703,83.3325,90.4839
2009-09-15T11:35:36.165Z,126.101,-28.4973,83.5419,90.0567
2009-09-15T11:35:39.297Z,126.072,-28.332,83.6162,89.9989
2009-09-15T11:35:42.429Z,126.029,-28.4151,83.542,89.9813
2009-09-15T11:35:45.561Z,125.905,-28.4862,83.2619,90.0446
2009-09-15T11:35:48.693Z,125.744,-28.5004,83.3159,89.7649
2009-09-15T11:35:51.825Z,125.602,-28.406,83.1181,89.7791
2009-09-15T11:35:54.957Z,125.632,-28.5713,83.0423,89.8384
2009-09-15T11:35:58.090Z,125.482,-28.5598,82.7926,89.8629
2009-09-15T11:36:01.222Z,125.335,-28.6566,82.809,89.6125
2009-09-15T11:36:04.354Z,125.327,-28.7394,82.7563,89.6234
2009-09-15T11:36:07.486Z,125.182,-28.5752,82.7587,89.4705
2009-09-15T11:36:10.618Z,125.175,-28.3969,82.692,89.579
2009-09-15T11:36:13.750Z,124.995,-28.233,82.6728,89.3976
2009-09-15T11:36:16.882Z,124.95,-28.2461,82.7987,89.2129
2009-09-15T11:36:20.014Z,124.801,-27.9736,82.535,89.335
2009-09-15T11:36:23.146Z,124.776,-28.2348,82.5339,89.2191
2009-09-15T11:36:26.278Z,124.582,-27.9627,82.2414,89.3031
2009-09-15T11:36:29.411Z,124.557,-28.2239,82.2403,89.1873
2009-09-15T11:36:32.543Z,124.442,-28.2249,82.1676,89.0929
2009-09-15T11:36:35.675Z,124.234,-28.2267,82.0374,88.9225
2009-09-15T11:36:38.807Z,124.231,-28.144,82.0813,88.9034
2009-09-15T11:36:41.939Z,124.074,-27.967,81.9211,88.8884
2009-09-15T11:36:45.071Z,123.898,-27.8986,82.0127,88.5794
2009-09-15T11:36:48.203Z,123.89,-27.9814,81.96,88.5903
2009-09-15T11:36:51.335Z,123.725,-27.9001,81.9033,88.4382
2009-09-15T11:36:54.467Z,123.682,-27.9832,81.829,88.4206
2009-09-15T11:36:57.599Z,123.598,-27.8884,81.6672,88.4824
2009-09-15T11:37:00.732Z,123.422,-27.8072,81.6033,88.3207
2009-09-15T11:37:03.864Z,123.2,-27.7391,81.6661,87.9737
2009-09-15T11:37:06.996Z,123.17,-27.561,81.585,88.0631
2009-09-15T11:37:10.128Z,123.057,-27.632,81.3121,88.1359
2009-09-15T11:37:13.260Z,122.899,-27.7289,81.3214,87.8759
2009-09-15T11:37:16.392Z,122.868,-27.8119,81.2543,87.8679
2009-09-15T11:37:19.524Z,122.787,-27.7998,81.0477,87.9494
2009-09-15T11:37:22.656Z,122.713,-27.9788,81.0626,87.7757
2009-09-15T11:37:25.788Z,122.457,-27.7549,80.7859,87.7436
2009-09-15T11:37:28.920Z,122.41,-27.8858,80.7634,87.6575
2009-09-15T11:37:32.053Z,122.23,-27.7091,80.5888,87.6234
2009-09-15T11:37:35.185Z,122.119,-27.6751,80.6198,87.4503
2009-09-15T11:37:38.317Z,122.173,-27.7352,80.8622,87.2826
2009-09-15T11:37:41.449Z,122.096,-27.6753,80.6039,87.4327
2009-09-15T11:37:44.581Z,121.939,-27.6416,80.6062,87.2215
2009-09-15T11:37:47.713Z,121.96,-27.8897,80.4784,87.291
2009-09-15T11:37:50.845Z,121.784,-27.6779,80.4075,87.1781
2009-09-15T11:37:53.977Z,121.742,-27.7611,80.3332,87.1605
2009-09-15T11:37:57.109Z,121.799,-27.9039,80.5309,87.0127
2009-09-15T11:38:00.241Z,121.742,-27.7611,80.3317,87.1619
2009-09-15T11:38:03.374Z,121.451,-27.5503,80.1889,86.954
2009-09-15T11:38:06.506Z,121.385,-27.6464,80.2557,86.7701
2009-09-15T11:38:09.638Z,121.328,-27.5163,80.212,86.772
2009-09-15T11:38:12.770Z,121.063,-27.5059,79.8904,86.7013
2009-09-15T11:38:15.902Z,121.039,-27.7671,79.8893,86.5855
2009-09-15T11:38:19.034Z,120.855,-27.5076,79.7594,86.5316
2009-09-15T11:38:22.166Z,120.71,-27.3434,79.7619,86.3787
2009-09-15T11:38:25.298Z,120.734,-27.2254,79.924,86.2999
2009-09-15T11:38:28.430Z,120.669,-27.1654,79.6728,86.4594
2009-09-15T11:38:31.562Z,120.522,-27.2495,79.5338,86.3562
2009-09-15T11:38:34.695Z,120.521,-27.38,79.5401,86.3082
2009-09-15T11:38:37.827Z,120.38,-27.2984,79.4978,86.175
2009-09-15T11:38:40.959Z,120.363,-27.4641,79.3931,86.1962
2009-09-15T11:38:44.091Z,120.359,-27.5119,79.4441,86.1284
2009-09-15T11:38:47.223Z,120.298,-27.4169,79.2967,86.2091
2009-09-15T11:38:50.355Z,120.121,-27.4662,79.2399,85.9987
2009-09-15T11:38:53.487Z,120.107,-27.3963,79.4321,85.8228
2009-09-15T11:38:56.619Z,120.007,-27.2189,79.3079,85.8552
2009-09-15T11:38:59.751Z,119.738,-27.1257,79.031,85.7648
2009-09-15T11:39:02.883Z,119.676,-27.2917,78.8976,85.7479
2009-09-15T11:39:06.016Z,119.553,-27.2578,78.9215,85.5653
2009-09-15T11:39:09.148Z,119.595,-27.4357,79.0083,85.4867
2009-09-15T11:39:12.280Z,119.431,-27.2111,78.7891,85.5306
2009-09-15T11:39:15.412Z,119.369,-27.3899,78.8112,85.3665
2009-09-15T11:39:18.544Z,119.38,-27.377,78.6621,85.524
2009-09-15T11:39:21.676Z,119.326,-27.473,78.7362,85.3496
2009-09-15T11:39:24.808Z,119.257,-27.3431,78.6852,85.3421
2009-09-15T11:39:27.940Z,119.2,-27.3308,78.493,85.4425
2009-09-15T11:39:31.072Z,119.076,-27.4274,78.5239,85.2111
2009-09-15T11:39:34.204Z,119.031,-27.4022,78.1834,85.4683
2009-09-15T11:39:37.337Z,118.965,-27.4983,78.2503,85.2845
2009-09-15T11:39:40.469Z,118.881,-27.4291,78.3994,85.0515
2009-09-15T11:39:43.601Z,118.763,-27.0735,78.202,85.1823
2009-09-15T11:39:46.733Z,118.567,-26.9575,78.2275,84.9228
2009-09-15T11:39:49.865Z,118.578,-27.0879,78.241,84.8842
2009-09-15T11:39:52.997Z,118.387,-26.9112,78.0592,84.8406
2009-09-15T11:39:56.129Z,118.417,-27.0893,78.1388,84.7525
2009-09-15T11:39:59.261Z,118.394,-27.0895,78.1236,84.7342
2009-09-15T11:40:02.393Z,118.305,-27.0424,78.0136,84.7273
2009-09-15T11:40:05.525Z,118.086,-27.0316,77.7207,84.6946
2009-09-15T11:40:08.658Z,118.09,-27.2448,77.6822,84.6663
2009-09-15T11:40:11.790Z,117.925,-27.1635,77.6256,84.5141
2009-09-15T11:40:14.922Z,117.936,-27.0456,77.7805,84.4259
2009-09-15T11:40:18.054Z,117.826,-26.8683,77.649,84.4488
2009-09-15T11:40:21.186Z,117.641,-26.8699,77.5333,84.2973
2009-09-15T11:40:24.318Z,117.664,-27.0002,77.5539,84.2683
2009-09-15T11:40:27.450Z,117.537,-26.8708,77.467,84.2131
2009-09-15T11:40:30.582Z,117.491,-26.884,77.5931,84.0285
2009-09-15T11:40:33.714Z,117.541,-26.9535,77.4207,84.2343
2009-09-15T11:40:36.846Z,117.399,-26.8719,77.3785,84.1012
2009-09-15T11:40:39.979Z,117.315,-26.8027,77.5277,83.8683
2009-09-15T11:40:43.111Z,117.334,-26.8375,77.4376,83.9668
2009-09-15T11:40:46.243Z,117.223,-26.7779,77.1576,84.0881
